time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.30,1
3,0.00,0.00,0.00,0.00,0.00,49.20,4
5,0.00,0.00,0.00,0.00,0.00,56.43,4
7,0.00,0.00,0.00,0.00,0.00,56.85,4
9,0.00,0.00,0.00,0.00,0.00,56.94,4
11,0.00,0.00,0.00,0.00,0.00,56.31,2
13,0.00,0.00,0.00,0.00,0.00,54.51,2
15,0.00,0.00,0.00,0.00,0.00,46.76,2
17,0.00,0.00,0.01,0.01,0.15,52.20,2
19,0.00,0.00,0.33,0.39,2.15,51.00,1
21,0.00,0.00,0.29,0.53,1.78,44.07,1
23,0.13,0.52,0.31,0.57,3.78,35.68,1
25,2.22,8.89,0.61,1.10,5.78,29.71,1
27,2.28,7.49,0.79,1.41,5.84,31.48,3
29,0.72,1.59,1.34,2.21,7.84,26.96,3
31,2.73,5.77,1.99,3.02,7.57,28.59,3
33,5.01,11.44,2.99,4.42,9.57,42.84,3
35,4.34,11.30,2.58,3.28,10.73,44.52,4
37,4.22,11.30,2.41,3.58,12.73,44.01,4
39,4.22,11.30,2.98,4.41,14.73,39.53,4
41,4.19,11.30,3.67,5.42,16.73,37.36,4
43,2.95,8.16,2.93,3.69,13.54,32.77,2
45,3.01,7.54,2.47,4.01,13.66,24.88,2
47,5.45,11.08,1.67,2.18,8.86,22.74,2
49,9.76,17.29,2.61,3.48,10.86,28.06,2
51,12.53,17.31,3.30,4.32,10.32,32.17,1
53,7.54,11.64,3.39,5.17,11.11,34.69,1
55,4.45,11.64,3.79,5.49,9.90,33.98,1
57,5.61,14.32,4.79,6.89,11.90,34.00,1
59,8.17,17.14,4.38,5.69,13.90,34.75,1
61,5.90,11.11,4.65,6.45,15.39,33.97,4
63,4.99,11.11,4.24,5.35,14.52,34.59,4
65,5.51,13.49,4.64,6.25,16.52,34.24,4
67,6.51,17.43,5.35,6.92,18.52,34.71,4
69,7.12,17.38,5.43,7.21,20.52,33.30,4
71,7.12,17.38,5.94,7.69,22.52,33.69,4
73,7.53,17.38,6.41,8.37,24.52,35.62,4
75,9.91,18.16,7.16,9.22,26.52,33.26,2
77,12.61,29.10,8.00,10.30,28.52,29.98,2
79,12.99,30.60,8.73,11.34,30.52,25.67,2
81,13.41,30.60,9.70,12.68,32.52,24.77,2
83,14.46,30.60,8.67,10.41,31.41,22.94,2
85,12.84,30.59,9.97,11.99,33.41,25.19,2
87,8.68,16.47,8.80,9.08,35.41,27.93,2
89,7.03,15.36,7.32,8.25,37.41,29.94,3
