time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.30,3
3,0.00,0.00,0.00,0.00,57.00,3
5,0.00,0.00,0.00,0.00,55.36,3
7,0.00,0.00,0.00,0.00,57.70,3
9,0.00,0.00,0.00,0.00,56.31,1
11,0.00,0.00,0.00,0.00,57.14,1
13,0.00,0.00,0.00,0.00,53.22,1
15,0.00,0.00,0.01,0.20,47.11,1
17,0.33,1.31,0.40,2.20,44.98,3
19,1.16,4.65,0.66,3.96,40.60,3
21,1.33,4.46,1.15,5.96,38.71,3
23,1.34,5.18,1.98,7.96,34.80,3
25,3.43,8.67,1.16,5.70,33.50,4
27,4.98,10.90,1.66,7.70,31.97,4
29,4.79,10.88,2.25,9.70,34.62,4
31,3.94,10.88,2.52,11.70,33.22,4
33,4.04,10.88,1.08,11.56,30.10,2
35,5.31,10.88,1.21,13.56,27.24,2
37,5.24,10.88,1.53,15.56,24.88,2
39,3.92,6.82,2.10,17.56,26.22,2
41,4.59,7.81,2.24,18.05,26.01,1
43,7.43,13.46,1.82,11.71,26.63,1
45,8.58,18.16,2.42,13.71,37.26,1
47,7.25,18.03,3.02,15.71,39.08,1
49,4.42,10.74,2.17,11.01,37.80,3
51,2.69,10.74,2.54,13.01,32.59,3
53,2.69,10.74,2.55,15.01,35.58,3
55,2.69,10.74,3.27,17.01,40.73,3
57,3.14,10.74,3.89,19.01,39.25,4
59,3.86,10.74,3.99,21.01,39.20,4
61,5.00,15.35,4.43,23.01,41.18,4
63,4.97,15.24,4.95,25.01,38.02,4
65,2.73,4.65,2.45,17.22,36.35,4
67,3.42,4.65,3.13,19.22,32.57,3
69,4.06,4.65,2.44,21.22,29.75,3
71,5.60,8.78,3.73,23.22,27.55,3
73,7.13,14.59,5.03,25.22,27.99,3
75,8.25,19.08,6.33,27.22,27.32,2
77,5.93,7.31,6.23,29.22,23.52,2
79,6.25,11.03,6.75,31.22,24.22,2
