time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,36.30,1
3,0.00,0.00,0.00,0.00,50.70,1
5,0.00,0.00,0.00,0.00,62.20,1
7,0.00,0.00,0.00,0.00,61.80,1
9,0.00,0.00,0.00,0.00,60.30,1
11,0.00,0.00,0.00,0.00,62.35,1
13,0.00,0.00,0.07,0.86,61.60,1
15,0.00,0.00,0.00,0.00,61.35,1
17,0.00,0.00,0.00,0.05,55.62,1
19,0.00,0.00,0.00,0.05,56.77,1
21,0.00,0.00,0.00,0.00,54.22,1
23,0.00,0.00,0.00,0.00,47.18,3
25,0.32,1.30,0.03,0.40,35.20,3
27,1.45,5.78,0.20,2.40,33.85,3
29,0.06,0.25,0.50,4.40,29.92,3
31,1.96,5.08,0.47,3.62,27.72,3
33,2.94,6.95,0.80,5.62,32.63,3
35,4.14,11.77,1.13,7.62,32.62,3
37,4.12,11.69,1.47,9.62,32.08,3
39,4.12,11.69,1.93,11.62,29.53,3
41,4.96,15.05,2.13,13.62,26.77,3
43,5.69,17.95,2.47,15.62,21.79,2
45,7.54,22.88,2.95,17.62,19.56,2
47,8.64,24.23,3.45,19.62,23.14,2
49,7.58,29.44,4.06,21.62,27.19,2
51,7.61,30.42,2.27,21.98,28.24,2
53,7.61,30.42,2.44,23.98,27.09,2
55,8.07,32.28,2.90,25.98,29.19,2
57,9.47,37.90,3.18,27.98,27.46,2
59,10.71,42.85,3.68,29.98,22.46,2
61,10.67,42.69,4.39,31.98,14.53,2
63,11.66,42.69,5.18,33.98,12.56,4
65,13.27,47.38,6.02,35.98,8.94,4
67,14.28,49.52,6.66,37.98,17.51,4
69,13.30,52.96,6.87,39.98,18.68,4
71,13.84,55.35,6.68,41.98,18.68,4
73,13.83,55.33,7.18,43.98,15.67,4
75,15.40,61.60,7.81,45.98,12.52,4
77,17.82,71.28,8.18,47.98,9.96,4
79,21.49,81.23,8.77,49.98,7.38,1
81,26.12,93.17,9.50,51.98,3.01,1
83,28.31,97.45,10.34,53.98,0.80,1
85,31.59,111.20,11.34,55.98,2.99,1
87,32.90,114.98,11.61,55.98,7.40,1
89,32.89,114.95,11.75,49.64,8.61,1
91,32.89,114.95,12.26,47.76,9.28,1
93,34.16,120.04,12.77,45.84,10.38,1
95,34.63,121.89,12.16,47.33,8.34,1
97,34.63,121.89,12.78,49.33,9.40,1
99,35.09,121.89,10.37,51.33,12.67,1
101,36.02,121.89,10.61,53.33,15.33,1
103,36.92,125.56,10.99,55.33,14.40,3
105,39.19,134.63,11.74,57.33,13.83,3
107,39.13,134.41,12.36,59.33,16.76,3
109,39.11,134.35,13.19,61.33,20.07,3
111,20.69,68.50,13.75,60.05,20.49,3
113,6.74,21.34,10.92,52.90,18.38,3
115,10.43,28.14,7.18,34.31,19.36,3
117,13.15,37.37,7.84,36.31,17.59,3
119,14.85,44.20,8.52,38.31,13.45,3
