time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.57
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.44
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.76
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.87
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.29
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.05
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.81
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.52
17,0.00,1.49,0.74,1.49,0.00,0.58,1.83,0.80,1.03,1.83,38.74
19,0.00,5.43,2.72,5.43,0.00,0.00,3.83,1.28,1.64,3.83,35.34
21,0.00,5.35,2.68,5.35,0.28,0.00,5.83,2.03,2.54,5.83,37.41
23,0.00,5.35,2.68,5.35,0.00,0.00,7.83,2.61,3.35,7.83,35.75
25,0.00,5.35,2.68,5.35,0.00,0.00,9.83,3.28,4.21,9.83,29.65
27,0.00,5.35,2.68,5.35,0.00,0.00,11.83,3.94,5.07,11.83,16.41
29,0.00,5.35,2.68,5.35,0.00,0.00,13.83,4.61,5.93,13.83,15.81
31,0.00,10.61,5.30,10.61,0.00,1.06,15.83,5.63,7.24,15.83,21.63
33,4.80,10.37,7.58,10.37,0.00,3.06,17.83,6.96,8.95,17.83,28.03
35,5.35,10.37,7.86,10.37,0.00,5.06,19.83,8.30,10.67,19.83,29.00
37,5.35,10.37,7.86,10.37,0.00,7.06,21.83,9.63,12.38,21.83,28.65
39,5.35,10.37,7.86,10.37,0.00,9.06,23.83,10.96,14.10,23.83,25.11
41,5.35,10.37,7.86,10.37,0.00,11.06,25.83,12.30,15.81,25.83,24.37
43,5.35,10.37,7.86,10.37,0.00,13.06,27.83,13.63,17.52,27.83,18.50
45,5.35,15.90,10.63,15.90,0.00,15.06,29.83,14.96,19.24,29.83,12.62
47,8.00,16.56,12.28,16.56,0.00,17.06,31.83,16.30,20.95,31.83,9.51
49,14.17,16.56,15.37,16.56,0.00,19.06,33.83,17.63,22.67,33.83,7.38
51,16.00,16.56,16.28,16.56,0.00,21.06,35.83,18.96,24.38,35.83,4.29
53,15.99,16.56,16.28,16.56,0.00,23.06,37.83,20.30,26.10,37.83,1.60
55,15.99,16.96,16.47,16.96,0.00,25.06,39.83,21.63,27.81,39.83,1.06
57,15.99,23.86,19.93,23.86,0.00,27.06,41.83,22.96,29.52,41.83,3.31
59,15.99,21.01,18.50,21.01,0.00,29.06,30.11,19.72,25.36,30.11,4.97
61,15.99,0.00,7.99,15.99,0.00,31.06,17.67,16.25,20.89,31.06,13.08
63,15.99,0.00,7.99,15.99,0.00,33.06,8.64,13.90,17.87,33.06,24.48
65,15.99,0.00,7.99,15.99,0.00,35.06,0.00,11.69,15.03,35.06,32.28
67,15.93,0.00,7.96,15.93,0.00,37.06,0.00,12.35,15.88,37.06,44.51
69,3.03,0.00,1.51,3.03,0.00,23.84,0.00,7.95,10.22,23.84,55.45
71,0.00,0.00,0.00,0.00,0.00,24.48,0.00,8.16,10.49,24.48,52.51
