time,calc_time
1.00,0.18
9.00,0.09
19.00,0.09
29.00,0.10
39.00,0.09
49.00,0.10
59.00,0.10
69.00,0.11
79.00,0.10
89.00,0.10
99.00,0.09
109.00,0.09
119.00,0.08
129.00,0.10
139.00,0.09
149.00,0.11
159.00,0.08
169.00,0.08
179.00,0.12
189.00,0.09
199.00,0.11
209.00,0.11
219.00,0.10
229.00,0.08
239.00,0.13
249.00,0.12
259.00,0.09
269.00,0.13
279.00,0.09
289.00,0.10
299.00,0.10
309.00,0.10
319.00,0.09
329.00,0.08
339.00,0.09
349.00,0.10
359.00,0.09
369.00,0.10
379.00,0.09
389.00,0.12
399.00,0.09
409.00,0.10
419.00,0.08
429.00,0.10
439.00,0.09
449.00,0.08
459.00,0.09
469.00,0.06
479.00,0.07
489.00,0.08
499.00,0.10
