time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.10,1
3,0.00,0.00,0.00,0.00,53.83,4
5,0.00,0.00,0.00,0.00,62.20,4
7,0.00,0.00,0.00,0.00,62.72,4
9,0.00,0.00,0.00,0.00,63.18,4
11,0.00,0.00,0.00,0.00,57.98,3
13,0.00,0.00,0.00,0.00,52.54,3
15,0.00,0.00,0.16,1.52,47.49,3
17,0.00,0.00,0.48,3.52,49.13,3
19,0.97,3.89,1.04,5.52,46.18,1
21,1.57,4.04,1.07,7.52,44.39,1
23,3.60,5.31,1.62,9.52,42.30,1
25,3.43,5.31,2.28,11.52,42.18,1
27,2.58,5.31,1.87,8.09,41.20,2
29,3.35,8.10,2.68,10.09,35.76,2
31,6.62,12.26,3.09,12.09,33.54,2
33,7.44,12.54,3.88,14.09,31.99,2
35,11.57,23.37,5.10,16.09,29.86,4
37,12.26,23.97,4.45,11.17,28.36,4
39,13.56,18.56,4.45,13.17,23.41,4
41,13.85,21.88,6.09,15.17,22.22,4
43,16.93,24.79,7.73,17.17,21.54,4
45,16.49,24.51,8.83,17.16,20.70,2
47,15.71,28.92,9.07,16.90,17.25,2
49,15.99,28.71,9.63,18.90,18.50,2
51,15.10,28.71,11.24,20.90,19.30,2
53,15.68,28.70,12.44,22.90,20.39,3
55,11.95,24.35,13.24,24.90,21.96,3
57,11.58,24.35,12.29,26.90,23.50,3
59,11.60,24.35,12.86,28.90,22.19,3
61,11.60,24.35,11.62,30.90,21.40,1
63,12.26,24.35,11.85,32.90,24.73,1
65,16.87,24.35,12.63,34.90,27.96,1
67,19.08,24.35,13.92,36.90,28.47,1
69,15.50,22.81,13.60,32.17,27.70,1
71,9.81,22.59,10.95,32.03,29.31,4
73,9.90,22.59,11.12,32.70,28.14,4
75,11.45,22.59,9.05,34.70,25.14,4
77,11.39,22.59,10.49,36.70,24.74,4
79,11.39,22.59,11.70,38.70,24.80,4
81,11.60,17.79,11.18,28.95,26.82,4
83,12.98,24.54,11.00,30.95,29.96,4
85,14.65,24.37,12.15,32.95,28.68,1
87,15.15,26.12,11.23,34.95,27.09,1
89,17.15,34.36,12.66,36.95,29.72,1
91,19.48,43.66,14.13,38.95,27.81,1
93,19.41,43.40,14.54,40.95,22.53,1
95,21.77,47.08,14.84,42.95,18.95,1
97,27.61,57.72,16.05,44.95,17.11,1
99,30.72,61.73,16.90,46.95,16.25,1
101,21.36,38.06,18.39,48.95,15.27,2
103,21.44,41.17,19.54,50.95,15.51,2
105,23.26,44.47,20.63,52.95,15.69,2
107,24.14,44.43,19.16,54.95,16.51,2
109,24.73,44.43,20.48,56.95,17.66,2
111,21.86,45.16,20.36,58.95,18.83,2
113,24.72,50.92,20.12,60.95,17.91,3
115,19.36,37.52,20.85,62.95,18.35,3
