time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.80
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.05
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.70
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.80
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.53
15,0.00,0.00,0.00,0.00,1.06,0.04,0.00,0.37,0.24,1.06,49.60
17,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.68,1.22,2.04,55.50
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.60
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.60
23,0.00,0.00,0.00,0.00,0.00,1.74,0.00,0.58,1.05,1.74,60.10
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.03
27,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.02,0.03,0.05,57.35
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.38
31,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.38,0.23,1.13,50.73
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.62
35,0.00,0.00,0.00,0.00,1.23,0.00,0.00,0.41,0.25,1.23,37.20
37,2.47,0.00,1.23,2.47,3.23,0.00,0.00,1.08,0.65,3.23,34.67
39,5.63,0.00,2.82,5.63,5.23,1.69,0.77,2.56,2.22,5.23,30.18
41,10.81,0.00,5.41,10.81,7.23,3.69,0.00,3.64,3.66,7.23,27.04
43,10.78,0.00,5.39,10.78,9.23,5.69,0.00,4.97,5.26,9.23,19.50
45,15.48,0.00,7.74,15.48,11.23,7.69,0.00,6.31,6.86,11.23,10.76
47,17.16,0.00,8.58,17.16,13.23,9.69,0.00,7.64,8.46,13.23,3.96
49,17.16,3.56,10.36,17.16,15.23,11.69,1.52,9.48,10.36,15.23,0.54
51,22.49,5.56,14.02,22.49,17.23,13.69,3.52,11.48,12.36,17.23,0.00
53,23.48,5.55,14.51,23.48,19.23,15.69,5.52,13.48,14.36,19.23,0.00
55,23.48,5.55,14.51,23.48,21.23,17.69,7.52,15.48,16.36,21.23,0.00
57,23.48,5.55,14.51,23.48,23.23,19.69,9.52,17.48,18.36,23.23,0.00
59,23.48,5.55,14.51,23.48,25.23,21.69,11.52,19.48,20.36,25.23,0.00
61,23.48,5.55,14.51,23.48,27.23,23.69,13.52,21.48,22.36,27.23,7.27
63,23.48,5.55,14.51,23.48,29.23,25.69,15.52,23.48,24.36,29.23,19.81
65,23.48,5.55,14.51,23.48,31.23,27.69,17.52,25.48,26.36,31.23,25.74
67,23.48,5.55,14.51,23.48,33.23,29.69,19.52,27.48,28.36,33.23,30.14
69,23.47,5.55,14.51,23.47,0.00,31.69,21.52,17.74,23.32,31.69,25.67
71,23.12,5.55,14.33,23.12,0.00,33.69,23.52,19.07,24.92,33.69,17.38
73,23.99,5.55,14.77,23.99,0.00,35.69,25.52,20.40,26.52,35.69,10.41
