time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,0.00,42.20,1
5,0.00,0.00,0.00,0.00,0.00,50.35,1
7,0.00,0.00,0.00,0.00,0.00,57.97,1
9,0.00,0.00,0.00,0.00,0.00,58.58,1
11,0.00,0.00,0.00,0.00,0.00,60.06,1
13,0.00,0.00,0.00,0.00,0.00,58.64,1
15,0.00,0.00,0.00,0.00,0.00,57.76,1
17,0.00,0.00,0.03,0.02,0.41,53.32,1
19,0.00,0.00,0.24,0.20,2.41,55.96,1
21,0.00,0.00,0.14,0.26,1.73,51.44,1
23,0.00,0.00,0.26,0.47,1.72,44.55,1
25,1.28,5.10,0.35,0.59,3.72,39.05,1
27,1.21,4.86,0.77,1.05,5.72,36.99,4
29,2.10,8.42,1.31,1.78,7.72,35.68,4
31,3.67,10.90,1.82,2.06,9.72,36.09,4
33,4.09,10.88,2.63,2.84,11.72,36.79,4
35,4.38,12.04,3.28,3.62,13.72,37.12,2
37,5.87,18.01,3.07,3.90,15.72,34.55,2
39,7.07,19.26,3.96,5.02,17.72,31.00,2
41,10.21,24.22,5.01,6.31,19.72,31.48,2
43,10.11,24.09,6.18,7.81,21.72,33.85,1
45,14.15,29.11,5.35,5.53,16.97,32.84,1
47,14.02,26.73,5.89,6.37,17.27,27.71,1
49,13.23,21.71,7.06,7.67,19.27,26.65,1
51,15.50,25.85,8.23,8.97,21.27,24.72,1
53,19.70,29.39,7.18,6.29,23.27,23.67,1
55,13.56,29.54,7.60,7.34,25.27,22.27,1
57,15.48,38.54,7.65,8.17,27.27,20.73,1
59,17.54,42.03,7.60,7.28,29.27,20.80,1
61,18.75,45.76,8.28,8.29,31.27,20.00,3
63,20.89,48.44,8.60,8.25,33.27,18.49,3
65,22.03,48.42,9.27,9.25,35.27,17.03,3
67,21.30,48.42,9.85,10.20,37.27,15.98,3
69,20.92,48.42,8.74,10.13,29.23,15.61,2
71,17.90,48.42,6.28,9.26,27.64,15.40,2
73,19.67,48.28,6.70,10.11,29.64,19.08,2
75,21.43,47.28,7.87,11.41,31.64,24.30,2
77,20.60,43.73,7.98,10.81,30.90,30.40,2
79,6.72,17.70,7.57,9.94,29.14,35.93,1
81,5.70,17.70,7.49,10.07,26.93,32.83,1
83,6.15,17.70,7.68,9.90,26.85,25.74,1
85,8.49,17.70,8.68,11.10,28.85,21.45,1
87,12.45,22.04,9.86,12.55,30.85,22.30,1
89,14.60,29.82,11.25,14.21,32.85,24.86,1
91,15.99,35.39,11.67,13.95,34.85,23.80,1
93,10.72,17.34,11.76,12.92,36.85,26.94,1
95,13.09,17.89,12.30,13.84,38.85,26.83,1
97,13.26,17.87,13.58,15.14,40.85,26.95,1
99,13.26,17.87,13.95,14.82,42.85,24.52,1
101,15.27,25.40,15.30,16.21,44.85,19.54,2
103,17.80,35.51,16.62,17.22,46.85,16.67,2
105,18.97,39.00,17.76,18.30,48.85,18.98,2
107,22.08,48.26,19.26,19.60,50.85,18.15,2
109,19.79,51.05,19.96,19.46,48.82,18.35,2
111,21.48,52.91,16.00,12.68,50.82,20.08,2
113,28.39,76.00,15.09,11.01,52.82,22.26,2
