time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,47.87,1
5,0.00,0.00,0.00,0.00,55.48,1
7,0.00,0.00,0.00,0.00,60.25,1
9,0.00,0.00,0.00,0.00,55.95,1
11,0.00,0.00,0.00,0.00,54.85,1
13,0.00,0.00,0.00,0.00,54.61,1
15,0.00,0.00,0.00,0.00,48.29,1
17,0.00,0.00,0.08,1.01,41.95,1
19,0.46,1.23,0.38,3.01,44.63,1
21,2.24,8.98,0.88,5.01,40.81,3
23,3.09,12.35,1.45,7.01,36.45,3
25,3.32,12.31,2.13,9.01,32.83,3
27,3.60,14.41,1.88,9.49,25.69,3
29,6.24,18.73,1.90,11.49,16.51,3
31,7.15,18.65,2.40,13.49,20.39,3
33,7.83,18.65,3.29,15.49,22.46,3
35,10.39,18.65,4.03,17.49,27.88,3
37,11.36,18.65,4.87,19.49,32.36,2
39,11.36,18.65,5.70,21.49,33.37,2
41,11.36,18.65,6.53,23.49,33.02,2
43,11.36,18.64,7.37,25.49,31.64,2
45,8.93,11.27,5.94,26.05,28.56,2
47,8.29,16.32,5.94,20.36,25.82,2
49,8.22,16.05,5.34,20.61,21.51,4
51,10.18,23.90,5.88,22.61,17.83,4
53,11.93,28.96,6.69,24.61,20.34,4
55,13.66,28.89,7.38,26.61,23.42,4
57,12.39,28.86,6.27,28.61,29.89,1
59,5.93,10.78,4.22,13.80,32.74,1
61,5.40,17.32,4.01,15.80,34.15,1
63,5.35,17.12,4.85,17.80,34.89,1
65,5.35,17.12,4.75,19.80,32.09,1
67,5.67,17.12,4.33,21.80,29.54,1
69,6.51,17.12,4.56,23.80,26.61,1
71,7.32,20.47,5.45,25.80,29.98,1
73,8.06,23.41,6.47,27.80,27.05,1
75,10.19,23.39,7.11,29.80,24.89,1
77,11.45,23.39,7.86,31.80,22.85,1
79,11.42,23.39,8.86,33.80,19.46,1
81,11.42,23.39,9.86,35.80,20.31,1
83,12.10,23.78,10.86,37.80,23.50,1
85,16.71,34.23,11.94,39.80,22.43,3
87,17.90,36.62,13.11,41.80,20.58,3
89,17.89,36.61,13.89,43.80,20.00,3
91,17.39,36.61,12.29,40.50,19.76,3
