time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,48.22,1
5,0.00,0.00,0.00,0.00,56.87,1
7,0.00,0.00,0.00,0.00,60.04,3
9,0.00,0.00,0.00,0.00,57.33,3
11,0.00,0.00,0.00,0.00,56.32,3
13,0.00,0.00,0.00,0.00,53.82,3
15,0.00,0.00,0.00,0.00,48.82,3
17,0.00,0.00,0.06,0.70,47.65,2
19,0.53,2.13,0.23,2.00,41.61,2
21,2.64,10.57,0.56,4.00,42.25,2
23,2.92,11.67,0.90,6.00,38.79,2
25,0.00,0.00,0.72,6.74,39.36,2
27,0.71,2.83,0.57,3.85,40.06,2
29,3.14,10.09,0.66,5.85,36.33,2
31,4.82,9.90,1.00,7.85,34.81,2
33,6.09,13.06,1.33,9.85,35.82,4
35,6.93,16.45,1.70,11.85,32.49,4
37,6.92,16.42,2.36,13.85,28.77,4
39,6.13,16.38,2.59,12.14,26.54,1
41,2.63,5.68,3.53,14.14,25.28,1
43,4.17,11.00,2.64,10.11,25.79,1
45,5.43,16.05,2.30,10.47,28.70,1
47,5.76,17.35,2.93,12.47,28.84,1
49,8.00,23.98,3.43,14.47,33.60,1
51,8.51,24.06,4.09,16.47,36.55,3
53,8.50,24.06,4.76,18.47,31.15,3
55,8.41,24.06,5.43,20.47,38.83,3
57,6.14,24.06,4.37,22.47,36.16,2
59,7.76,29.19,2.36,20.28,34.10,2
61,6.92,19.01,2.93,18.65,33.62,2
63,1.28,5.12,3.49,15.09,29.62,2
65,2.86,6.01,2.81,9.94,26.49,2
67,7.42,14.23,2.87,11.94,24.45,2
69,8.46,16.83,3.70,13.94,21.49,2
71,8.46,16.81,4.81,15.94,21.15,4
73,8.46,16.81,5.37,17.94,23.74,4
75,9.92,16.81,6.20,19.94,32.20,4
77,9.08,16.66,6.24,17.32,32.80,4
79,5.03,15.01,5.92,19.32,33.63,1
81,5.18,12.60,4.90,21.32,33.53,1
83,6.98,16.56,5.12,23.32,37.20,1
85,7.11,17.09,5.62,25.32,36.11,1
87,4.58,11.34,4.84,27.32,36.15,1
89,4.00,11.34,3.80,29.32,36.78,1
91,6.27,17.23,3.55,31.32,38.52,1
93,7.02,17.99,4.21,33.32,39.19,3
95,7.01,17.99,4.46,35.32,36.57,3
97,7.44,19.72,5.29,37.32,36.24,3
99,8.97,24.37,6.12,39.32,33.56,2
101,10.56,23.83,5.46,21.45,31.98,2
103,8.44,17.02,5.81,16.90,29.65,2
105,10.40,24.87,6.64,18.90,26.22,2
107,12.68,34.00,7.81,20.90,23.60,2
109,13.32,36.57,8.67,22.90,20.14,2
111,16.70,38.69,9.84,24.90,19.70,2
113,20.55,48.14,10.61,26.90,19.41,2
115,22.63,53.93,11.61,28.90,18.56,4
117,28.06,66.21,12.69,30.90,20.91,4
119,30.30,75.34,13.61,32.90,22.99,4
121,31.03,82.97,12.52,34.90,24.77,1
123,26.53,82.70,10.97,33.73,21.94,1
125,22.68,86.70,8.70,35.73,16.63,1
127,25.38,88.96,10.01,37.73,13.32,1
129,29.41,98.81,11.00,39.73,13.17,1
131,35.85,105.12,11.98,41.73,12.13,1
133,38.84,108.45,13.05,43.73,15.12,1
135,38.82,108.42,13.23,45.73,18.82,1
137,40.06,108.42,14.50,47.73,21.03,1
139,40.45,108.17,16.16,49.73,22.24,1
141,16.29,23.94,17.64,51.73,23.14,1
143,16.56,25.04,19.31,53.73,22.35,3
145,17.97,30.66,20.48,55.73,21.96,3
147,19.14,30.53,20.02,57.73,22.47,3
149,20.71,33.68,18.77,59.73,24.76,2
151,22.29,40.89,19.53,54.86,21.54,2
153,23.18,44.36,14.90,44.02,19.11,2
155,27.63,49.54,16.57,46.02,18.18,2
157,29.58,57.00,16.48,48.02,16.76,2
159,33.33,61.76,17.75,50.02,14.41,4
161,24.12,44.81,18.08,52.02,14.02,4
163,26.44,52.68,18.23,54.02,15.11,4
165,30.69,54.81,19.39,56.02,16.77,1
167,35.16,54.79,20.20,55.16,16.90,1
169,39.22,62.61,16.71,35.80,17.06,1
171,42.85,71.25,16.52,36.71,16.85,1
173,43.62,78.54,17.96,38.71,14.78,1
175,45.59,81.44,18.68,40.71,13.51,1
177,45.31,88.65,17.89,42.71,14.55,1
179,51.40,94.87,17.34,44.71,13.56,1
181,54.78,96.19,18.76,46.71,11.42,1
183,39.73,106.55,18.27,48.71,11.56,3
185,40.35,106.33,19.39,50.71,11.13,3
187,44.05,116.49,20.18,52.71,13.09,3
189,46.43,124.85,20.82,54.71,15.24,3
191,44.47,124.63,20.04,50.51,14.22,2
193,42.14,127.23,18.66,52.51,13.59,2
195,43.85,137.52,17.79,54.51,12.97,2
197,50.12,148.79,18.95,56.51,12.29,2
