time,calc_time
1.00,0.16
9.00,0.07
19.00,0.07
29.00,0.08
39.00,0.07
49.00,0.07
59.00,0.06
69.00,0.07
79.00,0.07
89.00,0.07
99.00,0.07
109.00,0.06
119.00,0.07
129.00,0.07
139.00,0.07
149.00,0.06
159.00,0.07
169.00,0.08
179.00,0.07
189.00,0.07
199.00,0.08
209.00,0.06
219.00,0.06
229.00,0.07
239.00,0.07
249.00,0.08
259.00,0.07
269.00,0.06
279.00,0.07
289.00,0.07
299.00,0.07
309.00,0.07
319.00,0.07
329.00,0.06
339.00,0.07
349.00,0.06
359.00,0.07
369.00,0.08
379.00,0.06
389.00,0.06
399.00,0.07
409.00,0.07
419.00,0.06
429.00,0.07
439.00,0.07
449.00,0.06
459.00,0.06
469.00,0.08
479.00,0.06
489.00,0.07
499.00,0.07
509.00,0.08
519.00,0.07
529.00,0.07
539.00,0.06
549.00,0.07
559.00,0.07
569.00,0.06
579.00,0.07
589.00,0.07
599.00,0.07
609.00,0.07
619.00,0.06
629.00,0.08
639.00,0.08
649.00,0.06
659.00,0.07
669.00,0.07
679.00,0.07
689.00,0.06
699.00,0.07
709.00,0.07
719.00,0.07
729.00,0.08
739.00,0.07
749.00,0.07
759.00,0.08
769.00,0.07
779.00,0.06
789.00,0.06
799.00,0.18
809.00,0.07
819.00,0.07
829.00,0.07
839.00,0.06
849.00,0.06
859.00,0.07
869.00,0.07
879.00,0.07
889.00,0.07
899.00,0.07
909.00,0.07
919.00,0.06
929.00,0.07
939.00,0.08
949.00,0.08
959.00,0.06
969.00,0.07
979.00,0.07
989.00,0.06
999.00,0.07
