time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,43.73,4,
5,0.00,0.00,0.00,0.00,55.00,4,
7,0.00,0.00,0.00,0.00,58.31,4,
9,0.00,0.00,0.00,0.00,58.17,4,4.00
11,0.00,0.00,0.00,0.00,51.59,4,
13,0.00,0.00,0.09,1.07,43.31,4,
15,0.00,0.00,0.26,3.07,37.14,4,
17,0.00,0.00,0.00,0.00,17.10,4,
19,0.00,0.00,0.00,0.00,38.64,4,2.34
21,1.05,4.21,0.06,0.68,40.55,4,
23,1.31,5.25,0.22,2.68,43.76,2,
25,1.29,5.16,0.39,4.68,51.03,2,
27,0.00,0.00,0.56,6.68,50.38,2,
29,0.00,0.00,0.00,0.00,46.99,2,2.80
31,0.21,0.85,0.14,1.46,47.27,2,
33,1.27,5.06,0.29,3.46,34.46,4,
35,1.21,4.85,0.59,5.46,34.53,4,
37,0.05,0.21,1.01,7.46,26.85,4,
39,1.63,4.96,0.46,3.02,19.36,4,2.55
41,2.80,5.66,0.80,5.02,14.88,4,
43,3.88,9.95,1.13,7.02,13.89,1,
45,4.36,11.93,1.46,9.02,17.76,1,
47,3.13,12.26,1.94,11.02,20.55,1,
49,4.53,18.11,1.36,12.53,29.94,1,1.08
51,4.47,17.89,1.69,14.53,30.21,1,
53,4.47,17.89,2.02,16.53,23.43,2,
55,4.47,17.89,2.39,18.53,26.33,2,
57,4.60,17.87,2.89,20.53,30.14,2,
59,3.67,10.06,2.99,17.76,34.23,2,2.76
61,1.37,5.48,2.18,15.73,34.84,2,
63,2.66,10.66,1.37,8.42,30.31,1,
65,3.65,10.50,1.87,10.42,31.44,1,
67,3.20,7.92,2.49,12.42,32.08,1,
69,1.22,4.90,1.96,10.37,27.46,1,1.63
71,2.70,10.80,1.97,12.37,25.38,1,
73,2.96,10.87,1.93,14.37,23.22,4,
75,4.17,10.87,2.43,16.37,22.96,4,
77,5.64,16.91,2.98,18.37,23.03,4,
79,7.02,22.44,3.14,20.37,24.28,4,1.46
81,7.28,23.47,2.65,22.37,19.95,4,
83,8.53,28.48,3.00,24.37,19.33,2,
