time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,52.44,1
5,0.00,0.00,0.00,0.00,56.30,1
7,0.00,0.00,0.00,0.00,56.51,1
9,0.00,0.00,0.00,0.00,57.76,1
11,0.00,0.00,0.00,0.00,60.81,1
13,0.00,0.00,0.00,0.00,60.90,1
15,0.00,0.00,0.04,0.51,57.85,1
17,0.00,0.00,0.00,0.04,50.91,1
19,0.00,0.00,0.07,0.50,41.89,1
21,0.77,3.10,0.40,2.50,35.12,1
23,1.68,4.76,0.76,4.50,28.84,3
25,2.29,4.75,1.29,6.50,28.03,3
27,3.92,10.95,1.76,8.50,30.50,3
29,4.83,14.55,1.87,10.50,31.73,3
31,3.02,7.35,2.53,12.50,30.30,3
33,2.48,5.19,2.94,14.50,28.41,3
35,3.89,10.79,3.94,16.50,29.27,3
37,3.88,10.78,4.94,18.50,23.88,2
39,6.47,10.78,6.00,20.50,20.21,2
41,8.22,10.92,7.33,22.50,22.87,2
43,10.10,10.91,8.66,24.50,25.63,2
45,7.81,10.91,6.30,22.33,30.25,2
47,7.81,10.91,5.59,24.33,31.94,2
49,7.81,10.91,6.11,26.33,32.63,2
51,7.81,10.91,6.82,28.33,29.97,4
53,7.81,10.91,7.42,30.33,23.75,4
55,7.71,10.91,7.81,32.33,20.71,4
57,7.02,18.08,8.48,34.33,19.90,4
59,7.18,20.09,4.15,26.94,13.37,1
61,11.77,23.75,4.65,28.94,14.28,1
63,11.56,23.69,5.31,30.94,21.33,1
65,11.05,23.68,6.14,32.94,28.96,1
67,3.95,10.38,4.17,16.17,33.76,1
69,1.25,4.99,3.49,14.97,33.76,1
71,1.33,4.99,2.84,14.02,34.96,1
73,2.67,5.70,2.43,16.02,31.27,1
75,2.62,5.47,3.05,18.02,19.00,1
77,2.62,5.47,3.43,20.02,23.02,1
79,3.71,8.16,3.93,22.02,29.03,1
81,5.94,12.90,4.43,24.02,31.11,3
83,5.90,12.76,4.93,26.02,31.82,3
85,5.90,12.76,5.46,28.02,33.78,3
87,5.90,12.76,4.13,30.02,31.75,3
89,5.90,12.76,4.73,32.02,27.13,2
91,5.96,12.76,5.42,34.02,24.95,2
93,6.46,12.76,6.36,36.02,20.93,2
95,6.13,12.76,6.60,38.02,22.31,2
97,4.30,12.76,5.73,27.26,21.64,2
99,4.77,12.76,5.10,29.26,24.88,2
101,7.30,12.76,5.26,31.26,24.30,2
103,7.26,12.76,5.49,33.26,22.84,2
105,7.26,12.76,5.87,35.26,25.55,2
107,7.26,12.76,6.54,37.26,15.00,2
109,7.26,12.76,7.06,39.26,11.00,4
111,8.34,16.17,7.32,41.26,8.59,4
113,9.74,22.05,7.94,43.26,21.71,4
115,8.49,24.05,7.97,45.26,30.12,4
117,5.97,23.88,5.24,38.80,41.27,1
119,0.85,3.41,1.44,9.88,46.74,1
121,0.00,0.00,0.79,9.45,52.32,1
123,0.00,0.00,0.95,11.45,54.68,1
125,0.00,0.00,0.50,6.05,53.19,1
127,0.00,0.00,0.00,0.00,47.10,1
129,0.00,0.00,0.24,1.50,41.55,1
131,0.72,2.30,0.36,3.50,36.12,1
133,2.33,9.33,0.66,5.50,25.16,1
135,2.88,11.54,1.06,7.50,23.66,1
137,4.71,11.53,1.58,9.50,21.42,1
