time,calc_time
1.00,0.19
9.00,0.10
19.00,0.09
29.00,0.10
39.00,0.11
49.00,0.08
59.00,0.09
69.00,0.12
79.00,0.07
89.00,0.15
99.00,0.10
109.00,0.09
119.00,0.08
129.00,0.10
139.00,0.10
149.00,0.08
159.00,0.09
169.00,0.11
179.00,0.10
189.00,0.11
199.00,0.10
209.00,0.10
219.00,0.10
229.00,0.11
239.00,0.09
249.00,0.09
259.00,0.08
269.00,0.08
279.00,0.11
289.00,0.13
299.00,0.17
309.00,0.12
319.00,0.09
329.00,0.11
339.00,0.11
349.00,0.10
359.00,0.07
369.00,0.14
379.00,0.11
389.00,0.09
399.00,0.09
409.00,0.09
419.00,0.10
429.00,0.10
439.00,0.08
449.00,0.11
459.00,0.08
469.00,0.10
479.00,0.09
489.00,0.13
499.00,0.08
