time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.63,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.68,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.71,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.44,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.74,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.16,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.09,0.00
17,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.19,0.19,0.58,43.19,1.00
19,0.00,1.24,0.62,1.24,0.00,0.00,0.63,0.21,0.21,0.63,41.34,0.00
21,0.00,4.41,2.20,4.41,0.00,0.00,2.63,0.88,0.88,2.63,46.62,0.00
23,0.00,4.31,2.16,4.31,0.00,0.00,4.63,1.54,1.54,4.63,45.07,0.00
25,0.00,4.04,2.02,4.04,0.00,0.14,6.63,2.26,2.26,6.63,58.29,1.00
27,0.00,0.00,0.00,0.00,0.00,0.00,8.63,2.88,2.88,8.63,52.87,1.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.35,0.00
31,0.29,0.00,0.14,0.29,0.00,0.87,0.00,0.29,0.29,0.87,44.72,0.00
33,5.14,0.00,2.57,5.14,0.00,2.87,0.00,0.96,0.96,2.87,41.90,0.00
35,4.95,0.00,2.47,4.95,0.00,4.87,0.87,1.91,1.91,4.87,37.16,1.00
37,4.95,0.00,2.47,4.95,0.03,6.87,0.00,2.30,2.30,6.87,34.19,0.00
39,11.56,0.00,5.78,11.56,2.03,8.87,0.00,3.63,3.63,8.87,31.03,0.00
41,15.69,0.00,7.85,15.69,4.03,10.87,0.00,4.97,4.97,10.87,25.49,0.00
43,17.99,0.00,8.99,17.99,6.03,12.87,0.93,6.61,6.61,12.87,22.81,1.00
45,17.97,0.00,8.99,17.97,8.03,14.87,0.00,7.63,7.63,14.87,17.41,0.00
47,22.68,0.00,11.34,22.68,10.03,16.87,0.00,8.97,8.97,16.87,11.65,0.00
49,24.35,0.00,12.17,24.35,12.03,18.87,0.00,10.30,10.30,18.87,5.50,0.00
51,24.35,2.59,13.47,24.35,14.03,20.87,1.10,12.00,12.00,20.87,1.58,0.00
53,24.35,6.71,15.53,24.35,16.03,22.87,3.10,14.00,14.00,22.87,0.13,0.00
55,24.35,11.71,18.03,24.35,18.03,24.87,5.10,16.00,16.00,24.87,0.00,0.00
57,24.35,11.58,17.96,24.35,20.03,26.87,7.10,18.00,18.00,26.87,0.00,0.00
59,24.35,11.58,17.96,24.35,22.03,28.87,9.10,20.00,20.00,28.87,0.00,0.00
61,24.35,11.58,17.96,24.35,24.03,30.87,11.10,22.00,22.00,30.87,7.17,0.00
63,24.35,11.58,17.96,24.35,26.03,32.87,13.10,24.00,24.00,32.87,19.41,0.00
65,24.35,11.58,17.96,24.35,28.03,34.87,15.10,26.00,26.00,34.87,26.66,0.00
