time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.06,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.25,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.36,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.28,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.28,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.12,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.66,0.00
19,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.19,0.11,0.57,24.36,0.00
21,3.84,0.00,1.92,3.84,1.01,2.57,0.00,1.19,1.12,2.57,19.82,0.00
23,12.26,0.00,6.13,12.26,3.01,4.57,0.00,2.53,2.72,4.57,19.49,0.00
25,12.31,0.00,6.16,12.31,5.01,6.57,0.00,3.86,4.32,6.57,16.96,0.00
27,12.31,0.00,6.16,12.31,7.01,8.57,0.00,5.19,5.92,8.57,10.33,0.00
29,12.31,0.00,6.16,12.31,9.01,10.57,0.00,6.53,7.52,10.57,4.38,0.00
31,12.31,0.00,6.16,12.31,11.01,12.57,0.00,7.86,9.12,12.57,0.61,0.00
33,18.27,0.00,9.13,18.27,13.01,14.57,0.00,9.19,10.72,14.57,0.00,0.00
35,18.65,0.00,9.33,18.65,15.01,16.57,0.00,10.53,12.32,16.57,0.00,0.00
37,18.65,0.00,9.33,18.65,17.01,18.57,0.00,11.86,13.92,18.57,0.00,0.00
39,18.65,0.00,9.33,18.65,19.01,20.57,0.00,13.19,15.52,20.57,0.00,0.00
41,18.65,0.00,9.33,18.65,21.01,22.57,0.00,14.53,17.12,22.57,0.00,0.00
43,18.65,0.00,9.33,18.65,23.01,24.57,0.00,15.86,18.72,24.57,13.27,0.00
45,18.65,0.00,9.33,18.65,25.01,26.57,0.00,17.19,20.32,26.57,26.77,0.00
47,18.64,0.00,9.32,18.64,27.01,28.57,0.00,18.53,21.92,28.57,31.84,1.00
49,8.94,0.00,4.47,8.94,29.01,0.00,0.00,9.67,17.40,29.01,38.79,1.00
