time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.59,1
3,0.00,0.00,0.00,0.00,52.69,1
5,0.00,0.00,0.00,0.00,57.69,1
7,0.00,0.00,0.00,0.00,58.68,1
9,0.00,0.00,0.00,0.00,60.98,1
11,0.00,0.00,0.00,0.00,58.40,1
13,0.00,0.00,0.00,0.00,53.62,1
15,0.00,0.00,0.00,0.00,48.38,1
17,0.27,1.08,0.21,1.86,46.14,1
19,1.20,4.80,0.37,3.86,41.30,1
21,2.90,4.67,0.92,5.86,40.09,3
23,4.21,5.34,1.62,7.86,37.35,3
25,4.74,5.31,2.53,9.86,37.35,3
27,4.09,9.80,3.53,11.86,35.66,3
29,4.28,12.11,2.74,10.38,33.42,3
31,8.01,18.17,3.30,12.38,32.16,3
33,10.84,18.65,4.46,14.38,29.35,3
35,13.55,24.43,5.63,16.38,28.21,3
37,14.98,24.76,6.80,18.38,24.35,3
39,17.14,24.76,7.98,20.38,20.63,3
41,20.77,24.76,9.34,22.38,18.88,3
43,23.63,32.15,10.84,24.38,16.34,2
45,31.60,49.84,12.50,26.38,15.46,2
47,37.00,61.37,14.16,28.38,15.13,2
49,42.00,68.84,15.84,30.38,13.55,2
51,45.30,70.92,15.60,28.41,15.23,2
53,46.91,74.96,15.00,30.41,13.08,2
55,51.50,80.35,16.33,32.41,12.89,4
57,54.48,83.97,17.24,34.41,11.96,4
59,46.82,86.61,16.45,36.41,12.43,4
61,45.88,88.96,18.11,38.41,12.47,4
63,48.67,91.86,19.36,38.62,15.83,1
65,37.92,61.16,19.46,36.87,17.32,1
67,34.22,61.15,19.43,38.87,15.64,1
69,36.23,67.15,21.26,40.87,16.64,1
71,38.06,70.56,21.90,37.89,17.73,1
73,40.38,72.20,21.52,39.89,18.21,1
75,20.71,44.26,20.33,41.89,16.73,1
77,19.88,63.83,20.24,43.89,14.54,1
79,23.03,68.92,18.37,45.89,12.85,1
81,27.84,68.88,19.87,47.89,12.72,3
83,28.56,68.88,21.28,49.89,13.94,3
85,31.05,79.20,21.79,51.89,17.01,3
87,31.87,82.08,22.43,53.89,21.39,3
89,30.92,82.05,21.09,55.89,24.94,3
91,29.20,82.05,19.79,57.89,25.60,3
93,29.40,82.05,15.43,59.89,21.90,3
95,32.32,82.05,16.77,61.89,17.64,2
97,35.90,87.81,18.26,63.89,15.33,2
99,43.49,102.43,19.76,65.89,16.33,2
101,49.15,114.25,21.26,67.89,16.22,2
103,52.56,121.63,21.82,69.89,15.03,2
105,55.95,123.79,21.67,71.89,13.76,4
107,57.70,124.82,20.73,73.89,12.38,4
109,62.65,134.54,22.23,75.89,11.38,4
111,69.12,139.54,23.42,77.89,11.46,4
113,71.37,138.75,23.04,66.01,11.43,4
115,68.48,134.75,22.85,58.35,13.03,4
117,65.78,120.16,24.02,52.87,12.42,4
119,66.35,109.50,22.02,49.62,10.20,1
121,71.94,118.47,23.22,46.08,7.31,1
123,77.09,131.12,24.05,47.24,7.58,1
125,81.10,137.90,26.05,49.24,7.55,1
127,84.31,137.78,25.93,50.10,11.12,1
