time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.70,1
3,0.00,0.00,0.00,0.00,0.00,53.00,4
5,0.00,0.00,0.00,0.00,0.00,58.88,4
7,0.00,0.00,0.00,0.00,0.00,59.68,4
9,0.00,0.00,0.00,0.00,0.00,58.40,4
11,0.00,0.00,0.00,0.00,0.00,56.89,1
13,0.00,0.00,0.00,0.00,0.00,51.34,1
15,0.00,0.00,0.02,0.04,0.28,42.92,1
17,0.00,0.00,0.19,0.31,2.28,41.26,1
19,0.00,0.00,0.43,0.66,4.28,38.68,2
21,1.07,4.28,0.86,1.12,5.07,32.41,2
23,3.10,4.75,1.37,1.67,4.71,29.57,2
25,5.32,11.95,2.20,2.58,6.71,33.25,2
27,4.25,11.82,2.58,3.11,8.71,29.49,1
29,5.88,18.32,2.93,3.74,10.71,25.69,1
31,8.44,24.18,3.67,4.81,12.71,21.78,1
33,10.94,24.10,4.33,5.36,14.71,21.55,1
35,11.91,24.09,5.50,6.59,16.71,27.65,2
37,6.50,10.78,6.17,7.01,16.40,26.58,2
39,3.88,10.78,5.26,4.82,16.49,21.92,2
41,8.02,12.96,6.53,6.10,18.49,20.63,2
43,12.15,23.85,7.86,7.49,20.49,26.91,1
45,11.17,23.74,7.41,7.24,22.49,24.21,1
47,11.17,23.74,6.85,6.89,24.49,23.33,1
49,12.32,23.74,7.85,7.97,26.49,25.73,1
51,10.28,23.73,8.85,9.05,28.49,26.70,4
53,6.81,11.67,7.73,6.62,30.49,24.77,4
55,9.26,21.94,8.73,7.70,32.49,21.52,4
57,11.66,23.97,9.75,8.81,34.49,20.81,4
59,12.41,23.95,11.08,10.32,36.49,19.13,1
61,14.55,23.95,6.99,10.17,24.98,16.44,1
63,16.08,25.03,7.82,11.53,26.98,17.78,1
65,17.94,30.57,8.88,12.99,28.98,23.28,1
67,17.54,30.44,10.04,14.55,30.98,27.04,1
