time,calc_time
1.00,0.25
9.00,0.09
19.00,0.12
29.00,0.08
39.00,0.09
49.00,0.10
59.00,0.10
69.00,0.11
79.00,0.33
89.00,0.11
99.00,0.09
109.00,0.10
119.00,0.09
129.00,0.09
139.00,0.10
149.00,0.09
159.00,0.10
169.00,0.10
179.00,0.10
189.00,0.09
199.00,0.08
209.00,0.08
219.00,0.08
229.00,0.11
239.00,0.10
249.00,0.10
259.00,0.09
269.00,0.09
279.00,0.09
289.00,0.10
299.00,0.09
309.00,0.09
319.00,0.11
329.00,0.08
339.00,0.24
349.00,0.09
359.00,0.08
369.00,0.10
379.00,0.11
389.00,0.10
399.00,0.08
409.00,0.10
419.00,0.10
429.00,0.11
439.00,0.10
449.00,0.09
459.00,0.15
469.00,0.11
479.00,0.10
489.00,0.10
499.00,0.09
509.00,0.11
519.00,0.11
529.00,0.13
539.00,0.09
549.00,0.11
559.00,0.09
569.00,0.08
579.00,0.11
589.00,0.11
599.00,0.10
609.00,0.31
619.00,0.11
629.00,0.12
639.00,0.11
649.00,0.09
659.00,0.08
669.00,0.34
679.00,0.10
689.00,0.13
699.00,0.10
709.00,0.09
719.00,0.10
729.00,0.12
739.00,0.07
749.00,0.13
759.00,0.10
769.00,0.11
779.00,0.14
789.00,0.10
799.00,0.10
809.00,0.08
819.00,0.09
829.00,0.38
839.00,0.10
849.00,0.10
859.00,0.10
869.00,0.12
879.00,0.12
889.00,0.08
899.00,0.11
909.00,0.09
919.00,0.09
929.00,0.11
939.00,0.09
949.00,0.09
959.00,0.09
969.00,0.13
979.00,0.09
989.00,0.09
999.00,0.09
