time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.33,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.72,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.31,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.09,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.48,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.96,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.62,0.00
23,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.15,0.20,0.46,53.59,1.00
25,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.26,0.34,0.78,49.21,1.00
27,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.37,0.47,1.10,55.22,1.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.21,0.27,0.62,52.74,1.00
31,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.09,0.11,0.26,56.95,1.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.61,0.00
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.07,0.00
37,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.17,0.22,0.52,40.10,0.00
39,4.04,0.00,2.02,4.04,0.00,2.52,0.00,0.84,1.08,2.52,39.22,0.00
41,10.28,0.00,5.14,10.28,0.00,4.52,1.24,1.92,2.47,4.52,38.23,1.00
43,10.98,0.00,5.49,10.98,0.00,6.52,0.00,2.17,2.80,6.52,33.31,0.00
45,10.98,0.00,5.49,10.98,0.00,8.52,0.00,2.84,3.65,8.52,29.91,0.00
47,14.90,0.00,7.45,14.90,0.53,10.52,1.55,4.20,5.25,10.52,25.51,0.00
49,16.61,2.57,9.59,16.61,2.53,12.52,3.55,6.20,7.25,12.52,21.74,0.00
