time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.27,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.08,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.96,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.07,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.53,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.26,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.14,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.82,0.00
17,0.00,1.53,0.76,1.53,0.00,0.00,1.98,0.66,1.19,1.98,27.95,0.00
19,0.00,4.61,2.30,4.61,0.00,0.00,3.98,1.33,2.39,3.98,30.70,0.00
21,0.00,4.55,2.27,4.55,0.00,0.00,5.98,1.99,3.59,5.98,31.28,0.00
23,0.00,4.55,2.27,4.55,0.00,0.00,7.98,2.66,4.79,7.98,37.77,0.00
25,0.00,4.55,2.27,4.55,0.00,0.00,9.98,3.33,5.99,9.98,40.10,0.00
27,0.00,4.55,2.27,4.55,0.00,0.00,11.98,3.99,7.19,11.98,40.31,0.00
29,0.00,4.55,2.27,4.55,1.29,0.00,13.98,5.09,8.64,13.98,38.25,0.00
31,0.25,4.55,2.40,4.55,3.29,0.00,15.98,6.42,10.24,15.98,35.62,0.00
33,1.78,4.55,3.17,4.55,5.29,0.00,17.98,7.76,11.84,17.98,37.88,0.00
35,0.00,4.55,2.27,4.55,7.29,0.00,19.98,9.09,13.44,19.98,28.98,1.00
37,0.00,4.55,2.27,4.55,0.00,0.56,21.98,7.51,13.30,21.98,18.29,0.00
39,1.76,4.55,3.15,4.55,0.00,2.56,23.98,8.84,14.90,23.98,21.39,0.00
41,9.98,4.55,7.26,9.98,0.97,4.56,25.98,10.50,16.69,25.98,20.69,0.00
43,14.69,4.55,9.62,14.69,2.97,6.56,27.98,12.50,18.69,27.98,20.80,0.00
45,18.09,4.55,11.32,18.09,4.97,8.56,29.98,14.50,20.69,29.98,30.62,0.00
47,18.03,4.55,11.29,18.03,6.97,10.56,31.98,16.50,22.69,31.98,34.56,1.00
49,6.95,4.55,5.75,6.95,8.97,0.00,33.98,14.32,22.18,33.98,31.10,1.00
51,0.00,4.55,2.27,4.55,8.45,0.00,35.98,14.81,23.28,35.98,23.11,1.00
53,0.00,4.90,2.45,4.90,0.00,0.00,37.98,12.66,22.79,37.98,21.08,0.00
55,0.00,14.06,7.03,14.06,0.00,0.00,39.98,13.33,23.99,39.98,31.81,0.00
57,0.00,16.00,8.00,16.00,0.00,0.00,41.98,13.99,25.19,41.98,35.59,1.00
59,0.00,4.55,2.27,4.55,0.00,0.00,7.89,2.63,4.74,7.89,43.54,1.00
61,0.00,0.00,0.00,0.00,0.00,0.00,7.68,2.56,4.61,7.68,47.84,1.00
63,0.00,0.00,0.00,0.00,0.00,0.00,4.69,1.56,2.82,4.69,54.41,1.00
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.10,0.00
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.61,0.00
69,0.00,0.00,0.00,0.00,0.00,1.48,1.02,0.84,0.91,1.48,15.56,0.00
71,0.84,3.72,2.28,3.72,0.00,3.48,3.02,2.17,2.51,3.48,3.97,0.00
73,4.97,10.85,7.91,10.85,0.00,5.48,5.02,3.50,4.11,5.48,0.33,0.00
75,4.83,19.30,12.06,19.30,0.00,7.48,7.02,4.84,5.71,7.48,0.00,0.00
77,4.83,19.05,11.94,19.05,0.00,9.48,9.02,6.17,7.31,9.48,0.00,0.00
79,4.83,19.05,11.94,19.05,0.00,11.48,11.02,7.50,8.91,11.48,8.63,0.00
81,4.83,19.05,11.94,19.05,0.00,13.48,13.02,8.84,10.51,13.48,10.59,0.00
83,4.83,19.05,11.94,19.05,0.00,15.48,15.02,10.17,12.11,15.48,12.41,0.00
85,4.83,19.05,11.94,19.05,0.00,17.48,17.02,11.50,13.71,17.48,25.26,0.00
87,4.83,19.03,11.93,19.03,0.00,19.48,19.02,12.84,15.31,19.48,32.68,1.00
89,4.83,6.43,5.63,6.43,0.00,21.48,19.78,13.76,16.17,21.48,33.23,1.00
91,4.83,0.00,2.41,4.83,0.00,23.48,18.61,14.03,15.86,23.48,27.61,1.00
93,4.83,0.00,2.41,4.83,0.00,25.48,0.00,8.49,5.10,25.48,28.98,0.00
95,6.83,0.00,3.41,6.83,1.19,27.48,0.00,9.56,5.73,27.48,23.76,0.00
97,10.94,0.00,5.47,10.94,3.19,29.48,0.00,10.89,6.53,29.48,27.12,0.00
99,11.98,0.00,5.99,11.98,5.19,31.48,0.00,12.22,7.33,31.48,26.36,0.00
101,17.60,0.00,8.80,17.60,7.19,33.48,0.00,13.56,8.13,33.48,22.46,0.00
103,17.43,0.00,8.72,17.43,9.19,35.48,0.00,14.89,8.93,35.48,18.27,0.00
105,17.43,0.00,8.72,17.43,11.19,37.48,0.00,16.22,9.73,37.48,18.78,0.00
107,17.43,0.90,9.17,17.43,13.19,39.48,1.56,18.08,11.47,39.48,15.02,0.00
109,17.43,5.41,11.42,17.43,15.19,41.48,3.56,20.08,13.47,41.48,11.67,0.00
111,17.43,6.56,12.00,17.43,17.19,43.48,5.56,22.08,15.47,43.48,16.94,0.00
113,17.43,11.13,14.28,17.43,19.19,45.48,7.56,24.08,17.47,45.48,16.13,0.00
115,17.43,11.02,14.23,17.43,21.19,47.48,9.56,26.08,19.47,47.48,12.95,0.00
117,17.43,11.02,14.23,17.43,23.19,49.48,11.56,28.08,21.47,49.48,10.33,0.00
119,18.73,11.02,14.88,18.73,25.19,51.48,13.56,30.08,23.47,51.48,7.25,0.00
121,23.29,11.02,17.15,23.29,27.19,53.48,15.56,32.08,25.47,53.48,4.03,0.00
123,23.16,11.02,17.09,23.16,29.19,55.48,17.56,34.08,27.47,55.48,1.39,0.00
125,23.16,12.09,17.63,23.16,31.19,57.48,19.56,36.08,29.47,57.48,0.12,0.00
127,23.16,17.56,20.36,23.16,33.19,59.48,21.56,38.08,31.47,59.48,0.00,0.00
129,23.16,17.43,20.30,23.16,35.19,61.48,23.56,40.08,33.47,61.48,0.00,0.00
131,23.16,17.43,20.30,23.16,37.19,63.48,25.56,42.08,35.47,63.48,0.00,0.00
133,23.16,17.43,20.30,23.16,39.19,65.48,27.56,44.08,37.47,65.48,0.00,0.00
