time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,55.80
7,0.00,0.00,0.00,0.00,0.00,61.95
9,0.00,0.00,0.00,0.00,0.00,63.40
11,0.00,0.00,0.00,0.00,0.00,61.17
13,0.00,0.00,0.00,0.00,0.00,60.83
15,0.00,0.00,0.00,0.00,0.00,55.42
17,0.00,0.00,0.00,0.00,0.00,47.10
19,0.00,0.00,0.00,0.00,0.37,37.80
21,0.00,3.00,0.00,0.00,2.37,30.58
23,0.00,11.63,0.00,0.00,4.37,27.97
25,0.00,11.39,0.00,0.00,6.37,19.47
27,0.00,17.87,0.00,0.63,8.37,18.66
29,2.92,18.29,0.00,2.63,10.37,24.76
31,5.43,25.34,0.00,4.63,12.37,26.93
33,5.41,23.57,0.00,6.63,12.91,36.48
35,5.41,0.00,0.00,8.63,10.07,39.36
37,5.41,0.00,0.00,10.63,8.52,34.56
39,5.41,0.00,0.00,12.63,2.58,31.25
41,5.31,0.00,0.00,14.63,0.00,34.50
43,0.00,0.00,0.00,16.63,0.60,26.05
45,0.00,0.55,0.00,4.62,2.60,10.50
47,0.00,4.83,0.00,0.00,4.60,16.23
49,0.00,8.67,0.00,0.00,6.60,26.40
51,0.00,11.57,0.00,0.00,8.60,30.38
53,0.00,11.55,0.00,0.00,10.60,30.52
55,0.00,11.55,0.00,0.00,12.60,38.75
57,0.00,11.55,0.00,0.00,14.60,39.51
59,0.00,11.55,0.00,0.00,16.60,35.12
61,0.00,11.55,0.00,0.18,18.60,37.29
63,1.98,8.40,0.00,2.18,20.60,40.12
65,5.13,0.00,0.00,4.18,18.27,38.84
67,5.08,0.00,0.00,6.18,3.85,32.83
69,6.40,0.00,0.00,8.18,0.00,26.20
71,14.58,0.00,0.00,10.18,0.00,27.41
73,23.00,0.00,0.00,12.18,0.56,26.12
75,24.48,0.00,0.00,14.18,2.56,27.09
77,28.33,0.00,0.00,16.18,0.33,29.96
79,30.51,0.00,0.00,18.18,2.33,32.09
81,30.50,4.64,0.00,13.75,4.33,32.60
83,16.44,5.49,0.00,14.49,6.33,32.41
85,0.00,5.49,0.00,15.21,8.33,32.68
87,0.00,11.48,0.00,13.04,10.33,34.39
89,0.00,15.93,0.00,3.21,12.33,34.50
91,0.00,18.28,0.00,0.00,14.33,32.27
93,0.00,18.27,0.00,1.22,16.33,27.73
95,10.59,19.65,0.00,3.22,18.33,26.75
97,10.96,24.57,0.00,5.22,20.33,22.79
99,10.96,27.58,0.00,7.22,22.33,21.06
101,10.96,35.82,0.00,9.22,24.33,18.55
103,10.96,36.72,0.00,11.22,26.33,18.25
105,17.32,39.19,0.00,13.22,28.33,17.86
107,17.75,42.41,0.00,15.22,30.33,15.22
109,25.03,42.36,0.00,17.22,23.86,14.68
111,31.61,42.36,0.00,19.22,23.26,8.95
113,34.76,41.29,0.00,21.22,19.13,10.26
115,44.93,38.48,0.00,23.22,21.13,17.48
117,44.70,17.34,1.46,15.94,23.13,21.26
119,44.64,19.26,3.46,13.68,25.13,25.13
121,10.94,30.17,5.46,15.54,27.13,25.85
123,0.00,29.92,7.46,11.57,29.13,28.29
125,0.00,29.92,9.46,0.00,31.13,29.15
127,0.00,29.92,11.46,0.95,33.13,29.87
129,0.00,29.92,0.00,2.95,35.13,24.53
131,0.87,36.31,0.00,4.95,37.13,18.91
133,6.25,45.90,0.00,6.95,39.13,20.89
135,11.21,48.40,0.00,8.95,41.13,15.79
137,11.08,48.38,0.00,10.95,43.13,9.30
139,20.91,52.02,0.00,12.95,45.13,5.47
141,30.17,65.69,0.00,13.22,42.36,9.02
143,22.00,72.45,0.00,9.85,42.80,15.77
145,0.00,77.70,0.00,10.41,40.26,19.17
147,0.00,78.35,0.00,10.72,29.15,22.27
149,0.00,78.35,1.85,9.66,19.89,24.58
151,0.00,78.16,3.85,11.66,19.79,30.91
153,0.00,11.54,5.85,13.66,20.06,28.82
