time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,52.20
11,0.00,0.00,0.00,0.00,0.00,56.90
13,0.00,0.00,0.00,0.00,0.00,59.20
15,0.00,0.00,0.00,0.00,0.00,60.43
17,0.00,0.00,0.00,0.00,0.00,61.78
19,0.00,0.00,0.00,0.00,0.00,58.08
21,0.00,0.00,0.00,0.00,0.00,48.48
23,0.00,0.00,0.00,0.00,0.00,38.75
25,2.15,0.00,0.00,1.86,0.00,31.96
27,8.17,0.00,0.00,3.86,0.82,27.34
29,11.67,2.89,0.00,5.86,2.82,27.96
31,11.64,0.00,0.00,7.86,4.82,32.07
33,11.64,0.00,0.00,9.86,4.70,33.23
35,11.64,0.00,0.00,11.86,4.18,27.29
37,13.28,0.00,0.00,13.86,0.00,27.69
39,20.05,0.00,0.00,15.86,0.00,30.36
41,23.87,0.00,0.00,17.86,0.39,30.89
43,23.81,0.00,0.00,19.86,2.39,31.33
45,22.30,4.08,0.00,20.66,4.39,30.38
47,0.00,5.13,1.25,11.49,6.39,30.74
49,0.00,9.15,3.25,11.99,8.39,25.24
51,0.48,11.27,5.25,0.00,10.39,23.43
53,4.19,20.80,7.25,0.00,12.39,24.42
55,4.01,28.62,9.25,0.00,14.39,27.39
57,4.01,29.93,11.25,0.00,16.39,25.95
59,4.01,29.93,13.25,0.00,18.39,22.42
61,5.90,29.93,15.25,1.79,20.39,22.42
63,11.04,33.19,17.25,3.79,22.39,21.84
65,10.96,41.31,19.25,5.79,19.13,19.53
67,10.96,42.51,21.25,7.79,15.95,22.13
69,14.52,48.47,23.25,9.79,17.43,20.65
71,17.63,52.93,25.25,11.79,17.31,20.58
73,17.60,7.70,27.25,13.79,9.30,26.53
75,17.60,0.00,29.25,15.79,9.59,23.37
77,17.60,0.00,31.25,17.79,8.72,12.53
79,23.86,1.69,0.00,19.79,8.94,5.66
81,38.13,5.15,0.00,21.79,10.94,5.25
83,47.58,5.10,0.00,17.19,12.94,16.28
85,47.77,5.10,0.00,14.56,14.94,28.08
87,7.02,5.10,0.00,13.68,16.94,35.42
89,0.00,5.10,0.00,9.82,18.94,42.38
91,0.00,5.10,0.00,11.14,20.94,48.08
93,0.00,5.10,0.00,0.00,22.94,46.14
95,0.00,5.10,0.00,0.00,24.94,42.62
97,0.00,5.10,0.00,1.44,26.94,37.69
99,2.13,5.10,0.00,3.44,28.94,35.21
101,4.25,9.09,0.00,5.44,30.94,34.43
103,4.21,11.94,0.00,7.44,32.94,30.61
105,7.51,11.92,0.00,9.44,34.94,29.89
107,11.09,9.23,0.00,11.44,36.94,27.48
109,13.28,0.00,0.00,13.44,10.79,24.91
111,16.92,0.00,0.00,15.44,4.75,20.24
113,22.71,0.00,0.42,17.44,0.00,17.18
115,34.33,0.00,2.42,19.44,0.00,17.59
117,42.60,0.00,4.42,14.55,0.00,18.63
119,42.39,0.00,6.42,11.49,0.00,20.27
121,25.13,0.00,8.42,8.67,0.00,24.48
123,0.00,0.00,8.25,10.67,0.00,24.08
125,1.13,0.00,10.25,0.00,0.00,18.18
127,8.91,0.00,12.25,0.00,1.58,12.56
129,17.65,2.50,14.25,0.00,3.58,12.58
131,17.74,4.59,16.25,0.00,5.58,24.69
133,17.74,4.57,18.25,0.00,7.58,29.34
135,17.74,4.57,20.25,0.00,9.58,28.97
137,17.74,4.57,22.25,0.00,11.58,26.66
139,17.74,4.57,24.25,0.68,13.58,27.41
141,24.49,4.57,26.25,2.68,15.58,27.60
143,24.59,4.57,28.25,4.68,17.58,24.97
145,24.59,5.90,30.25,6.68,19.58,19.08
147,24.59,12.48,32.25,8.68,21.58,13.67
149,31.10,17.28,34.25,10.68,23.58,9.49
151,32.01,21.43,36.25,12.68,25.58,4.64
153,38.09,22.92,38.25,14.68,27.58,2.65
