time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.41,1
3,0.00,0.00,0.00,0.00,49.91,1
5,0.00,0.00,0.00,0.00,54.74,1
7,0.00,0.00,0.00,0.00,58.36,1
9,0.00,0.00,0.00,0.00,59.66,1
11,0.00,0.00,0.00,0.00,59.38,1
13,0.00,0.00,0.00,0.00,57.06,1
15,0.00,0.00,0.04,0.51,53.74,1
17,0.00,0.00,0.01,0.14,44.77,1
19,0.07,0.28,0.29,1.93,39.97,1
21,1.49,4.95,0.62,3.93,36.42,1
23,2.31,4.75,1.14,5.93,32.91,3
25,4.00,11.24,1.76,7.93,30.18,3
27,5.70,18.03,2.42,9.93,29.48,3
29,8.27,22.68,2.83,11.47,31.94,3
31,9.35,21.74,3.88,13.47,27.54,3
33,8.47,17.07,4.93,15.47,24.30,3
35,10.25,12.19,6.26,17.47,23.20,3
37,12.68,18.57,7.04,19.47,20.39,2
39,15.08,28.22,8.21,21.47,17.41,2
41,15.93,31.64,9.37,23.47,17.17,2
43,16.42,35.59,10.54,25.47,14.25,2
45,19.61,44.08,8.83,23.97,16.18,2
47,23.53,43.86,8.01,25.97,17.45,2
49,17.96,23.70,8.43,27.97,18.12,2
51,15.73,23.69,9.33,29.97,21.22,2
53,15.73,23.69,10.09,31.97,20.45,4
55,15.73,23.69,9.80,33.97,19.56,4
57,15.71,23.69,10.64,35.97,23.55,4
59,14.86,26.51,11.57,37.97,27.60,4
61,13.59,29.09,8.39,33.95,30.29,1
63,14.24,28.51,7.80,35.95,29.33,1
65,13.70,26.43,8.32,37.95,28.29,1
67,13.28,24.78,9.32,39.95,27.37,1
69,6.76,12.01,8.51,28.96,27.94,1
71,2.47,5.22,8.15,28.44,25.90,1
73,6.02,16.88,6.78,23.64,21.44,1
75,7.92,17.22,5.05,25.64,18.56,1
77,9.58,21.08,5.26,27.64,15.24,1
79,10.41,24.42,5.75,29.64,12.80,1
81,12.55,32.98,6.42,31.64,16.30,1
83,13.54,36.92,7.12,33.64,18.55,3
85,13.52,36.85,8.07,35.64,20.21,3
87,14.12,36.85,8.71,37.64,25.08,3
89,14.76,36.85,7.80,30.48,27.77,3
91,12.53,36.85,8.63,32.48,27.97,2
93,12.04,36.85,9.36,34.48,25.77,2
95,12.01,36.85,8.24,36.48,22.31,2
97,13.49,36.85,9.05,38.48,21.44,2
99,13.67,36.85,9.24,34.38,19.42,2
101,15.58,36.81,9.71,36.38,18.97,2
103,10.26,23.99,10.52,38.38,21.04,4
105,9.48,23.97,9.47,40.38,22.45,4
107,9.75,23.97,10.49,42.38,24.85,4
109,9.87,23.97,11.66,44.38,21.59,4
111,12.50,27.74,8.96,30.85,17.80,1
113,15.83,31.04,10.11,32.85,15.11,1
115,16.69,31.02,11.28,34.85,17.25,1
117,19.58,33.11,12.45,36.85,20.45,1
119,20.46,37.46,12.90,38.85,23.91,1
121,20.32,43.52,12.14,40.85,29.20,1
123,17.02,37.75,10.52,42.85,31.19,1
125,12.32,37.75,10.22,44.85,29.21,1
127,14.63,37.75,10.61,46.85,21.87,1
129,16.65,37.75,10.27,48.85,16.01,1
131,17.76,41.43,11.44,50.85,11.91,1
133,22.41,54.16,12.85,52.85,13.27,1
135,24.74,62.62,13.61,54.85,13.82,1
137,26.33,63.49,14.52,56.85,12.27,1
139,26.29,63.49,15.24,58.85,15.75,3
141,26.29,63.49,16.15,60.85,18.41,3
143,27.43,63.49,17.15,62.85,17.78,3
145,28.16,63.49,16.99,64.85,19.64,3
147,26.40,63.49,18.09,66.85,18.74,2
149,26.83,63.49,16.06,68.85,16.61,2
151,28.30,63.49,14.64,70.85,15.84,2
153,30.25,63.49,15.74,72.85,15.75,2
155,34.62,68.09,14.88,54.11,18.01,2
157,34.08,75.78,13.27,53.74,19.50,2
159,25.06,75.59,13.07,47.92,20.62,2
