time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,60.00
15,0.00,0.00,0.00,0.00,0.00,60.00
17,0.00,0.00,0.00,0.00,0.00,60.00
19,0.00,0.00,0.00,0.00,0.00,60.00
21,0.00,0.00,0.00,0.00,0.00,60.00
23,0.00,0.00,0.00,0.00,0.00,60.00
25,0.00,0.00,0.00,0.00,0.00,60.00
27,0.00,0.00,0.00,0.00,0.00,60.00
29,0.00,0.00,0.00,0.00,0.00,60.00
31,0.00,0.00,0.00,0.00,0.00,60.00
33,0.00,0.00,0.00,0.00,0.00,60.00
35,0.00,0.00,0.00,0.00,0.00,60.00
37,0.00,0.00,0.00,0.00,0.00,60.00
39,0.00,0.00,0.00,0.00,0.00,60.00
41,0.00,0.00,0.00,0.00,0.00,60.00
43,0.00,0.00,0.00,0.00,0.00,47.60
45,0.00,0.00,0.00,0.00,0.00,57.00
47,0.00,0.00,0.00,0.00,0.00,61.70
49,0.00,0.00,0.00,0.00,0.00,56.50
51,0.00,0.00,0.00,0.00,0.00,61.30
53,0.00,0.00,0.00,0.00,0.00,50.55
55,0.00,0.00,0.00,0.00,0.00,40.20
57,0.00,0.00,0.00,0.83,0.00,32.40
59,3.75,0.00,0.00,2.83,0.00,20.65
61,5.40,0.00,0.00,4.83,0.00,21.57
63,5.39,0.00,0.00,6.83,0.00,19.40
65,9.11,0.00,0.00,8.83,0.00,20.90
67,11.72,0.00,0.00,10.83,0.00,21.50
69,11.70,0.00,0.00,12.83,0.00,29.25
71,8.51,0.00,0.00,14.83,0.00,45.80
73,0.00,0.00,0.00,10.42,0.00,43.80
75,0.00,0.00,0.00,0.19,0.00,60.00
77,0.00,0.00,0.00,2.19,0.00,44.40
79,0.00,0.00,0.00,0.00,0.00,55.10
81,0.00,0.00,0.00,0.00,0.00,58.50
83,0.00,0.00,0.00,0.00,0.00,54.60
85,0.00,0.00,0.00,0.00,0.00,58.90
87,0.00,0.00,0.00,0.00,0.00,53.50
89,0.00,0.00,0.00,0.00,0.00,42.35
91,0.00,0.00,0.00,0.00,0.00,40.30
93,1.76,0.00,0.00,1.77,0.00,41.17
95,5.36,0.00,0.00,3.77,0.00,36.25
97,5.30,0.00,0.00,5.77,0.00,31.82
99,5.30,1.70,0.00,7.77,0.43,28.12
101,5.30,5.16,0.00,9.77,2.43,27.04
103,5.30,5.09,0.00,11.77,4.43,20.50
105,5.30,5.09,0.00,13.77,6.43,14.08
107,12.20,5.09,0.84,15.77,8.43,12.14
109,17.23,5.09,2.84,17.77,10.43,17.15
111,17.19,5.09,4.84,19.77,12.43,20.46
113,17.19,5.09,6.84,21.77,14.43,18.16
115,17.93,5.09,8.84,23.77,16.43,16.76
117,23.98,5.09,10.84,25.77,18.43,16.46
119,23.81,5.09,12.84,27.77,20.43,11.70
121,23.81,5.09,14.84,29.77,22.43,6.00
123,24.16,5.09,16.84,31.77,24.43,1.89
125,30.16,5.09,18.84,33.77,26.43,0.20
127,36.06,5.09,20.84,35.77,28.43,0.00
129,35.80,5.09,22.84,37.77,30.43,0.00
131,35.80,5.09,24.84,39.77,32.43,0.00
133,35.80,5.09,26.84,41.77,34.43,1.02
135,35.80,5.09,28.84,43.77,36.43,9.77
137,35.80,5.09,30.84,32.66,38.43,15.42
139,35.46,5.09,16.38,34.66,40.43,22.38
141,31.69,5.09,18.38,26.08,42.43,28.14
143,9.24,5.09,20.38,28.08,44.43,27.66
145,13.80,5.09,22.38,30.08,46.43,24.66
147,17.40,5.09,24.38,32.08,48.43,22.96
149,17.34,5.09,26.38,34.08,50.43,20.74
151,18.78,5.09,28.38,36.08,52.43,21.64
153,26.61,5.09,30.38,38.08,54.43,19.29
