time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,45.84,1
7,0.00,0.00,0.00,0.00,50.61,1
9,0.00,0.00,0.00,0.00,55.80,1
11,0.00,0.00,0.00,0.00,60.41,3
13,0.00,0.00,0.00,0.00,58.03,3
15,0.00,0.00,0.00,0.00,57.45,3
17,0.00,0.00,0.00,0.00,53.74,3
19,0.00,0.00,0.12,1.39,49.22,3
21,0.24,0.94,0.30,3.39,46.54,2
23,0.71,1.74,0.65,5.39,46.88,2
25,3.05,6.96,1.15,7.39,46.10,2
27,3.88,10.35,1.82,9.39,39.82,2
29,3.88,10.34,2.15,11.39,30.28,2
31,5.44,16.59,2.72,13.39,26.37,2
33,7.94,19.47,3.38,15.39,20.61,4
35,12.08,28.82,4.16,17.39,18.59,4
37,12.83,28.84,4.97,19.39,17.84,4
39,13.07,28.84,4.65,18.20,18.32,4
41,13.52,29.14,4.75,20.20,16.62,1
43,15.16,34.62,5.58,22.20,16.95,1
45,16.33,33.87,6.42,24.20,20.34,1
47,15.95,32.47,7.30,26.20,20.67,1
49,16.65,33.92,7.07,21.41,26.58,1
51,14.30,37.15,6.71,18.25,32.44,1
53,1.80,7.21,6.76,20.25,32.69,1
55,2.64,5.47,5.30,17.53,33.53,3
57,4.08,10.83,3.74,19.53,36.28,3
59,4.98,10.80,3.22,21.53,40.80,3
61,3.17,7.27,3.37,23.53,38.82,3
63,1.35,5.39,2.23,8.60,35.59,3
65,4.09,9.11,2.19,8.83,31.40,2
67,5.52,11.72,2.85,10.83,30.02,2
69,6.74,11.70,3.54,12.83,30.37,2
71,7.82,10.60,4.53,14.83,31.32,2
73,6.60,17.76,4.79,15.66,30.34,2
75,8.59,17.70,4.38,17.66,28.44,2
77,8.54,17.70,5.13,19.66,28.60,2
79,8.54,17.70,5.78,21.66,25.14,4
81,9.74,21.28,6.73,23.66,19.31,4
83,10.58,22.97,7.60,25.66,22.80,4
85,12.59,26.58,6.69,16.20,22.70,4
87,13.16,29.48,7.69,18.20,20.60,1
89,11.24,29.14,7.62,20.20,15.70,1
91,9.31,30.37,8.73,22.20,15.81,1
93,12.85,39.57,10.05,24.20,18.47,1
95,13.54,38.82,8.63,26.20,20.50,1
97,13.19,37.48,7.33,28.20,19.36,1
99,9.91,17.68,7.40,30.20,18.43,3
101,10.82,21.60,7.23,32.20,17.84,3
103,11.52,24.42,8.06,34.20,17.23,3
105,10.87,24.40,9.06,36.20,16.32,3
107,9.77,21.63,8.17,29.44,13.22,3
109,6.80,17.23,7.54,22.21,11.96,2
111,7.15,17.19,7.57,21.42,14.44,2
113,8.44,17.19,7.69,23.42,16.51,2
115,7.08,17.13,8.12,25.42,23.99,2
117,4.07,11.18,5.58,25.09,33.06,2
119,4.07,11.18,5.18,27.09,41.26,2
121,4.07,11.18,4.85,29.09,43.38,2
123,4.07,11.18,4.69,31.09,42.35,4
125,4.07,11.18,5.19,33.09,36.42,4
127,3.93,11.18,5.85,35.09,35.36,4
129,4.88,11.90,6.54,37.09,25.66,4
131,7.11,17.65,4.85,39.09,17.92,1
133,11.52,22.42,5.81,41.09,13.96,1
135,13.83,24.50,6.74,43.09,15.30,1
137,15.70,29.35,7.74,45.09,20.45,1
139,14.72,29.25,7.35,30.10,30.01,1
141,5.32,11.42,6.60,18.86,36.78,1
143,3.97,9.88,5.79,20.86,45.53,1
145,3.59,9.88,5.56,22.86,46.90,1
147,3.59,9.88,5.54,24.86,42.62,3
149,3.59,9.88,5.89,26.86,36.73,3
151,4.14,12.35,6.68,28.86,37.65,3
153,4.04,16.14,3.63,27.84,33.43,3
155,5.55,21.92,2.88,29.84,29.42,3
157,8.10,26.35,3.55,31.84,26.91,2
159,9.46,25.14,4.21,33.84,23.12,2
161,10.72,27.17,4.88,35.84,20.30,2
163,13.42,38.06,5.55,37.84,17.43,2
