time,calc_time
1.00,0.17
9.00,0.06
19.00,0.09
29.00,0.08
39.00,0.08
49.00,0.08
59.00,0.06
69.00,0.06
79.00,0.06
89.00,0.07
99.00,0.06
109.00,0.05
119.00,0.06
129.00,0.06
139.00,0.06
149.00,0.06
159.00,0.06
169.00,0.08
179.00,0.07
189.00,0.06
199.00,0.07
209.00,0.07
219.00,0.06
229.00,0.06
239.00,0.07
249.00,0.25
259.00,0.05
269.00,0.07
279.00,0.06
289.00,0.06
299.00,0.10
309.00,0.07
319.00,0.06
329.00,0.08
339.00,0.06
349.00,0.06
359.00,0.07
369.00,0.07
379.00,0.06
389.00,0.06
399.00,0.07
409.00,0.06
419.00,0.06
429.00,0.07
439.00,0.06
449.00,0.07
459.00,0.07
469.00,0.06
479.00,0.06
489.00,0.06
499.00,0.07
509.00,0.06
519.00,0.06
529.00,0.08
539.00,0.06
549.00,0.06
559.00,0.07
569.00,0.06
579.00,0.06
589.00,0.07
599.00,0.07
609.00,0.06
619.00,0.05
629.00,0.07
639.00,0.05
649.00,0.05
659.00,0.06
669.00,0.05
679.00,0.07
689.00,0.04
699.00,0.05
709.00,0.07
719.00,0.05
729.00,0.07
739.00,0.05
749.00,0.06
759.00,0.05
769.00,0.07
779.00,0.07
789.00,0.07
799.00,0.06
809.00,0.05
819.00,0.07
829.00,0.07
839.00,0.07
849.00,0.07
859.00,0.08
869.00,0.05
879.00,0.05
889.00,0.05
899.00,0.05
909.00,0.07
919.00,0.05
929.00,0.07
939.00,0.07
949.00,0.07
959.00,0.05
969.00,0.07
979.00,0.07
989.00,0.22
999.00,0.06
