time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.30,3
3,0.00,0.00,0.00,0.00,0.00,57.75,3
5,0.00,0.00,0.00,0.00,0.00,57.73,5
7,0.00,0.00,0.00,0.00,0.00,61.27,5
9,0.00,0.00,0.00,0.00,0.00,59.55,5
11,0.00,0.00,0.00,0.00,0.00,58.30,5
13,0.00,0.00,0.00,0.00,0.00,53.35,5
15,0.00,0.00,0.00,0.00,0.00,48.61,3
17,0.27,1.07,0.17,0.17,1.76,48.15,3
19,1.19,4.78,0.34,0.34,3.76,44.18,3
21,1.37,4.58,0.62,0.62,5.76,42.70,3
23,1.36,5.46,1.10,1.10,7.76,41.02,8
25,3.28,5.31,1.04,1.04,5.71,36.07,8
27,3.86,5.31,1.71,1.71,7.71,31.47,8
29,6.73,12.36,2.50,2.50,9.71,33.01,8
31,6.80,11.12,3.54,3.54,11.71,33.65,8
33,5.75,14.68,3.87,3.87,11.51,36.03,1
35,7.11,17.85,4.07,4.07,13.51,36.49,1
37,8.77,17.82,4.24,4.24,15.51,37.23,1
39,8.45,17.78,5.41,5.41,17.51,36.07,1
41,5.41,12.22,4.51,4.51,19.51,36.15,2
43,5.50,16.76,4.62,4.62,21.51,31.04,2
45,7.94,24.54,5.31,5.31,23.51,27.15,2
47,10.39,24.38,6.73,6.73,25.51,29.47,2
49,12.93,30.56,6.21,6.21,16.16,29.75,2
51,10.08,19.16,5.95,5.95,14.89,28.18,2
53,8.34,11.37,7.33,7.33,16.89,27.66,2
55,10.33,13.10,8.20,8.20,18.89,24.96,2
57,14.50,21.90,9.01,9.01,20.89,23.87,4
59,15.88,22.88,9.05,9.05,22.89,25.60,4
61,15.86,22.88,10.44,10.44,24.89,23.54,4
63,17.75,28.79,9.28,9.28,26.89,21.33,4
65,13.28,29.18,8.81,8.81,21.47,18.31,1
67,15.13,39.89,8.61,8.61,23.47,16.74,1
69,17.50,41.76,8.92,8.92,25.47,20.98,1
71,19.25,41.05,10.09,10.09,27.47,20.11,1
73,19.80,39.68,9.81,9.81,29.44,20.07,1
75,19.39,37.73,9.22,9.22,31.44,22.58,1
77,12.87,24.15,10.05,10.05,33.44,22.08,1
79,12.82,24.15,11.00,11.00,35.44,19.60,1
81,13.00,24.15,10.96,10.96,37.44,20.44,8
83,13.11,24.15,10.83,10.83,39.44,17.77,8
85,14.62,24.15,12.16,12.16,41.44,17.88,8
87,14.70,24.15,13.47,13.47,43.44,19.32,8
89,12.82,24.15,13.35,13.35,45.44,17.45,3
91,12.53,24.15,12.44,12.44,47.44,17.44,3
93,13.04,24.15,12.19,12.19,49.44,22.25,3
95,14.26,24.15,10.24,10.24,51.44,26.32,3
97,14.76,22.62,8.41,8.41,43.22,29.28,3
99,10.09,22.59,8.12,8.12,35.63,31.58,3
101,10.78,22.59,8.75,8.75,37.63,32.78,4
103,11.71,22.59,6.99,6.99,39.63,31.61,4
105,11.70,22.59,7.83,7.83,41.63,35.84,4
107,11.70,22.59,8.97,8.97,43.63,34.23,4
