time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.40,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.75,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.52,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.61,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.56,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.64,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.67,0.00
15,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.08,0.10,0.23,35.64,0.00
17,1.51,0.00,0.75,1.51,0.00,2.23,0.00,0.74,0.96,2.23,22.73,0.00
19,9.94,0.00,4.97,9.94,0.00,4.23,0.00,1.41,1.81,4.23,13.27,0.00
21,14.86,0.00,7.43,14.86,0.00,6.23,0.00,2.08,2.67,6.23,8.08,0.00
23,24.09,0.00,12.04,24.09,1.35,8.23,0.00,3.19,4.11,8.23,6.00,0.00
25,24.46,0.00,12.23,24.46,3.35,10.23,0.00,4.53,5.82,10.23,6.53,0.00
27,24.46,0.00,12.23,24.46,5.35,12.23,0.00,5.86,7.53,12.23,9.45,1.00
29,22.89,0.00,11.44,22.89,7.35,12.89,0.00,6.75,8.68,12.89,26.89,1.00
31,0.00,0.00,0.00,0.00,9.35,12.57,0.00,7.31,9.40,12.57,33.50,1.00
33,0.00,0.00,0.00,0.00,11.35,5.95,0.00,5.77,7.42,11.35,44.19,1.00
35,0.00,0.00,0.00,0.00,0.00,7.95,0.00,2.65,3.41,7.95,43.66,0.00
37,10.64,0.00,5.32,10.64,0.00,9.95,0.00,3.32,4.26,9.95,40.91,0.00
39,10.92,0.00,5.46,10.92,0.00,11.95,0.00,3.98,5.12,11.95,32.79,0.00
41,10.92,0.00,5.46,10.92,0.00,13.95,0.00,4.65,5.98,13.95,19.31,0.00
43,10.92,0.00,5.46,10.92,0.00,15.95,0.00,5.32,6.84,15.95,7.79,0.00
45,15.31,0.00,7.65,15.31,0.00,17.95,0.00,5.98,7.69,17.95,3.66,0.00
47,20.28,0.00,10.14,20.28,0.00,19.95,0.00,6.65,8.55,19.95,11.77,1.00
49,16.57,0.00,8.28,16.57,1.82,6.54,0.00,2.79,3.58,6.54,22.78,0.00
51,0.00,0.00,0.00,0.00,3.82,8.54,0.00,4.12,5.30,8.54,60.00,1.00
53,0.00,0.00,0.00,0.00,5.82,0.00,0.00,1.94,2.49,5.82,60.00,1.00
55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.93,0.00
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.85,0.00
59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.73,0.00
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.63,0.00
63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.66,0.00
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.96,0.00
67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.19,0.00
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.46,0.00
71,0.28,0.00,0.14,0.28,1.83,0.00,0.00,0.61,0.78,1.83,38.29,0.00
73,3.29,0.00,1.64,3.29,3.83,0.00,0.00,1.28,1.64,3.83,34.50,0.00
75,0.00,0.00,0.00,0.00,5.83,0.00,0.00,1.94,2.50,5.83,43.11,1.00
77,5.75,0.00,2.87,5.75,2.60,0.00,0.00,0.87,1.12,2.60,40.45,0.00
79,1.84,0.00,0.92,1.84,4.60,0.00,0.00,1.53,1.97,4.60,46.73,1.00
81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.50,0.00
83,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.29,0.38,0.88,49.01,1.00
85,0.00,0.00,0.00,0.00,0.00,1.55,0.00,0.52,0.66,1.55,57.33,0.00
87,0.00,0.00,0.00,0.00,0.00,3.55,0.00,1.18,1.52,3.55,58.26,1.00
89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.22,0.00
91,0.00,0.00,0.00,0.00,0.00,1.95,0.00,0.65,0.83,1.95,55.24,1.00
93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.89,0.00
