time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.92
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.75
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.10
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.39
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.39
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.64
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.01
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.38
21,0.00,0.87,0.43,0.87,0.00,0.00,1.70,0.57,1.02,1.70,41.11
23,0.00,5.18,2.59,5.18,0.00,0.00,3.70,1.23,2.22,3.70,38.11
25,0.00,5.05,2.52,5.05,0.00,0.00,5.70,1.90,3.42,5.70,30.90
27,0.00,5.05,2.52,5.05,0.00,0.00,7.70,2.57,4.62,7.70,29.06
29,0.00,5.05,2.52,5.05,0.00,1.04,9.70,3.58,6.03,9.70,22.96
31,4.90,5.05,4.97,5.05,0.00,3.04,11.70,4.91,7.63,11.70,18.56
33,4.66,6.81,5.74,6.81,0.00,5.04,13.70,6.25,9.23,13.70,16.62
35,4.66,11.57,8.11,11.57,0.00,7.04,15.70,7.58,10.83,15.70,13.47
37,4.66,11.48,8.07,11.48,0.00,9.04,17.70,8.91,12.43,17.70,8.92
39,4.66,11.48,8.07,11.48,0.00,11.04,19.70,10.25,14.03,19.70,4.11
41,4.66,11.48,8.07,11.48,0.00,13.04,21.70,11.58,15.63,21.70,9.48
43,9.58,11.48,10.53,11.48,1.26,15.04,23.70,13.33,17.48,23.70,10.70
45,10.87,11.48,11.17,11.48,3.26,17.04,25.70,15.33,19.48,25.70,12.39
47,10.87,11.48,11.17,11.48,5.26,19.04,27.70,17.33,21.48,27.70,15.61
49,7.80,11.48,9.64,11.48,7.26,21.04,29.70,19.33,23.48,29.70,17.15
51,0.00,11.48,5.74,11.48,9.26,0.00,31.70,13.65,20.87,31.70,18.58
53,0.00,11.48,5.74,11.48,0.00,0.00,33.70,11.23,20.22,33.70,27.98
55,0.00,11.48,5.74,11.48,0.00,1.80,35.70,12.50,21.78,35.70,20.22
57,0.00,11.48,5.74,11.48,0.00,0.00,37.70,12.57,22.62,37.70,29.83
59,0.00,8.33,4.17,8.33,0.00,0.00,39.70,13.23,23.82,39.70,50.45
61,0.00,0.00,0.00,0.00,0.00,0.00,28.80,9.60,17.28,28.80,48.77
63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.48
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.84
67,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.18,0.32,0.54,61.14
69,0.00,0.00,0.00,0.00,0.00,0.00,2.54,0.85,1.52,2.54,61.22
71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.90
