time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.32,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.71,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.31,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.09,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.50,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.90,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.61,0.00
23,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.15,0.20,0.46,53.76,1.00
25,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.26,0.33,0.78,49.08,1.00
27,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.37,0.48,1.11,54.80,1.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.18,0.23,0.54,51.91,1.00
31,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.09,0.11,0.26,56.30,1.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.06,0.00
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.07,0.00
37,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.19,0.24,0.56,40.43,0.00
39,4.29,0.00,2.15,4.29,0.00,2.56,0.51,1.02,1.32,2.56,39.39,0.00
41,10.59,0.00,5.30,10.59,0.00,4.56,2.51,2.36,3.03,4.56,39.31,1.00
43,10.98,0.00,5.49,10.98,0.00,6.56,0.00,2.19,2.81,6.56,35.21,0.00
45,10.98,0.00,5.49,10.98,0.00,8.56,0.00,2.85,3.67,8.56,28.41,0.00
47,14.91,0.73,7.82,14.91,0.53,10.56,1.55,4.22,5.27,10.56,24.66,0.00
49,16.62,4.39,10.50,16.62,2.53,12.56,3.55,6.22,7.27,12.56,21.48,0.00
