time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,0.00,51.40,1
5,0.00,0.00,0.00,0.00,0.00,54.70,1
7,0.00,0.00,0.00,0.00,0.00,58.83,1
9,0.00,0.00,0.00,0.00,0.00,60.92,3
11,0.00,0.00,0.00,0.00,0.00,61.94,3
13,0.00,0.00,0.00,0.00,0.00,55.67,3
15,0.00,0.00,0.00,0.00,0.00,54.82,3
17,0.00,0.00,0.07,0.09,0.81,50.95,3
19,0.00,0.00,0.12,0.15,0.99,49.14,4
21,0.79,3.17,0.52,0.67,2.99,50.15,4
23,1.72,4.91,0.78,1.01,4.99,50.10,4
25,1.15,4.14,1.20,1.55,6.99,49.34,4
27,0.22,0.88,0.38,0.49,3.01,48.37,3
29,0.00,0.00,0.55,0.71,5.01,35.22,3
31,1.21,4.86,1.22,1.57,7.01,29.62,3
33,3.63,5.49,2.22,2.86,9.01,30.50,3
35,3.69,5.95,2.25,2.89,6.79,30.36,4
37,5.77,12.80,2.40,3.08,7.63,34.88,4
39,7.00,17.73,2.28,2.93,9.63,37.25,4
41,6.93,17.64,2.95,3.79,11.63,41.14,4
43,4.40,17.60,3.30,4.24,12.38,41.70,4
45,1.66,6.65,1.92,2.47,11.85,40.91,4
47,0.30,1.18,2.16,2.73,11.16,38.29,3
49,1.24,4.52,2.04,2.43,13.16,35.84,3
51,1.42,5.66,2.43,2.79,15.16,32.89,3
53,2.76,10.75,3.31,3.77,17.16,34.13,3
55,5.10,9.63,1.95,1.88,8.70,33.58,4
57,5.43,10.88,2.83,2.82,10.70,28.57,4
59,5.41,10.85,2.92,2.64,12.70,23.82,4
61,5.39,10.85,3.58,3.20,14.70,27.95,4
63,6.02,9.73,4.36,3.92,16.70,31.06,3
65,4.42,7.05,4.31,3.57,18.70,31.03,3
67,5.88,10.50,3.92,2.78,20.70,30.50,3
