time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,49.36,1
7,0.00,0.00,0.00,0.00,53.59,1
9,0.00,0.00,0.00,0.00,59.45,1
11,0.00,0.00,0.00,0.00,58.39,1
13,0.00,0.00,0.00,0.00,57.92,1
15,0.00,0.00,0.00,0.00,57.63,1
17,0.00,0.00,0.00,0.00,56.93,1
19,0.00,0.00,0.09,0.62,56.80,1
21,0.00,0.00,0.09,1.12,56.71,3
23,0.00,0.00,0.00,0.00,53.11,3
25,0.00,0.00,0.10,1.19,44.15,3
27,0.98,3.91,0.34,3.19,34.71,3
29,1.95,4.86,0.80,5.19,27.07,3
31,4.04,8.31,1.56,7.19,23.90,3
33,9.59,17.47,2.66,9.19,21.46,3
35,10.18,17.31,3.79,11.19,19.92,3
37,11.67,18.48,4.96,13.19,17.27,3
39,13.75,22.98,6.13,15.19,19.28,2
41,14.75,24.78,7.29,17.19,19.77,2
43,16.45,25.07,8.46,19.19,20.13,2
45,18.39,30.92,9.63,21.19,21.97,2
47,16.52,30.70,8.86,20.93,24.43,2
49,16.40,30.70,9.06,22.93,23.64,2
51,16.68,31.06,9.52,24.93,25.11,4
53,19.74,37.15,10.09,26.93,22.16,4
55,19.57,36.98,11.08,28.93,19.56,4
57,19.25,36.98,12.08,30.93,20.36,4
59,21.62,40.99,10.47,32.93,18.73,1
61,26.79,50.38,11.40,34.93,17.17,1
63,29.08,55.44,12.40,36.93,16.03,1
65,31.36,57.84,13.41,38.93,17.06,1
67,33.46,63.18,13.55,37.14,15.56,1
69,35.60,67.95,13.77,39.14,16.66,1
71,41.63,72.89,12.99,33.71,16.48,1
73,44.73,81.50,11.33,28.91,18.56,1
75,35.10,83.60,10.80,24.83,19.62,1
77,32.87,92.94,10.32,23.78,20.28,1
79,33.92,93.78,11.66,25.78,21.55,1
81,21.56,37.03,9.86,27.78,21.12,3
83,15.81,36.44,10.06,29.78,17.84,3
85,15.96,36.44,9.06,31.78,18.14,3
87,13.79,36.44,10.22,33.78,15.14,3
89,13.37,36.44,9.83,35.78,11.14,3
91,15.76,36.44,9.55,37.78,11.18,2
93,19.41,36.44,9.88,39.78,10.49,2
95,19.68,36.44,11.21,41.78,11.29,2
97,19.58,36.44,12.54,43.78,16.63,2
99,21.97,36.44,11.92,42.10,25.15,2
101,19.64,36.24,11.69,38.73,32.03,2
103,8.01,23.44,11.38,35.04,33.82,2
105,7.13,23.44,11.55,35.56,34.46,2
107,7.13,23.44,11.21,32.04,29.56,2
109,7.22,23.79,9.70,34.04,23.72,4
111,8.75,29.92,10.44,36.04,15.66,4
113,13.66,35.19,10.99,38.04,15.06,4
115,16.30,39.46,12.01,40.04,15.18,4
117,18.50,44.94,7.21,38.55,20.54,1
119,18.94,47.30,8.05,40.55,22.35,1
121,18.89,47.19,9.01,42.55,23.79,1
123,17.80,46.59,10.01,44.55,26.63,1
125,18.27,44.89,10.97,46.77,28.58,1
127,16.39,44.15,10.60,41.10,29.63,1
129,12.60,48.65,9.48,43.10,32.36,1
131,3.23,7.65,7.61,45.10,31.42,1
133,5.48,16.63,7.57,47.10,28.94,1
135,6.93,18.49,7.77,49.10,22.73,1
137,8.33,22.27,8.04,51.10,19.93,1
139,10.70,31.74,9.04,53.10,22.96,1
141,13.60,32.48,9.23,55.10,23.51,3
143,15.37,39.80,9.67,57.10,22.89,3
145,19.81,57.55,10.40,59.10,21.26,3
147,18.28,57.97,9.80,61.10,18.50,3
149,15.17,57.86,8.15,31.35,19.88,3
151,14.80,59.19,5.55,24.13,18.74,3
153,17.32,63.97,6.65,26.13,17.62,2
155,20.63,63.88,7.66,28.13,19.75,2
157,22.75,63.88,8.82,30.13,23.68,2
159,21.45,63.88,9.99,32.13,22.52,2
161,21.45,63.88,10.06,31.97,20.75,2
163,23.11,63.88,8.41,33.97,20.60,2
