time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,43.60
3,0.00,0.00,0.00,0.00,0.00,52.95
5,0.00,0.00,0.00,0.00,0.00,61.95
7,0.00,0.00,0.00,0.00,0.00,60.53
9,0.00,0.00,0.00,0.00,0.00,62.67
11,0.00,0.00,0.00,0.00,0.00,58.57
13,0.00,0.00,0.00,0.00,0.00,45.27
15,0.00,0.00,0.00,0.00,0.00,37.74
17,0.00,1.21,0.00,1.09,1.84,30.58
19,2.91,5.47,0.00,3.09,3.84,25.62
21,5.32,5.35,0.00,5.09,5.84,29.12
23,0.00,5.35,1.85,7.09,7.84,29.80
25,0.00,5.35,3.85,0.00,9.84,26.73
27,0.00,5.35,0.00,0.00,11.84,19.57
29,0.00,5.35,0.00,0.00,13.84,17.82
31,0.00,10.61,0.00,1.13,15.84,22.34
33,2.61,10.37,0.00,3.13,17.84,28.02
35,5.38,10.37,0.00,5.13,19.84,28.98
37,5.35,10.37,0.00,7.13,21.84,28.65
39,5.35,10.37,0.00,9.13,23.84,25.12
41,5.35,10.37,0.00,11.13,25.84,24.39
43,5.35,10.37,0.00,13.13,27.84,18.51
45,5.35,15.90,0.00,15.13,29.84,12.63
47,8.00,16.56,0.00,17.13,31.84,9.50
49,14.17,16.56,0.00,19.13,33.84,7.39
51,16.00,16.56,0.00,21.13,35.84,4.29
53,15.99,16.56,0.00,23.13,37.84,4.30
55,15.93,16.51,0.00,25.13,39.84,11.47
57,3.03,20.92,0.00,11.84,28.10,16.60
59,0.00,2.12,0.00,12.48,15.67,11.70
61,0.00,0.64,0.00,0.00,6.24,23.95
63,0.00,5.75,0.00,0.00,8.24,38.07
65,0.00,5.59,0.00,0.00,10.24,44.00
67,0.00,5.59,0.00,0.00,12.24,43.87
69,0.00,5.59,0.00,0.00,14.24,45.00
71,0.00,5.59,0.00,0.00,16.24,37.80
73,0.00,5.59,0.00,0.00,18.24,30.12
75,0.00,5.59,0.00,0.00,20.24,21.08
77,0.00,9.92,0.34,0.00,22.24,13.80
79,1.00,11.84,2.34,0.00,24.24,10.43
81,0.00,11.84,4.34,0.00,26.24,15.20
83,0.00,11.84,6.34,0.00,28.24,22.82
85,0.00,17.90,8.34,0.00,30.24,24.02
87,0.00,17.95,10.34,0.00,32.24,29.28
89,0.00,17.95,12.34,0.00,34.24,29.72
91,0.00,17.95,14.34,0.00,36.24,29.71
93,0.00,17.95,16.34,0.00,38.24,28.90
95,0.00,17.95,18.34,0.24,40.24,23.57
97,6.42,17.95,20.34,2.24,42.24,19.35
99,13.24,17.95,22.34,4.24,44.24,15.21
101,15.87,19.38,24.34,6.24,46.24,14.77
103,15.85,24.52,26.34,8.24,48.24,15.95
105,15.85,25.81,28.34,10.24,50.24,16.99
107,15.69,32.51,9.55,12.24,52.24,21.02
109,14.26,36.90,11.55,14.24,54.24,22.43
111,12.19,36.81,13.55,16.24,56.24,18.98
113,11.52,36.81,15.55,18.24,58.24,13.41
115,12.67,36.81,17.55,20.24,60.24,7.72
117,20.26,36.81,19.55,22.24,62.24,6.20
119,24.55,44.02,21.55,24.24,64.24,4.66
121,24.46,52.32,23.55,26.24,66.24,4.57
123,24.46,56.69,25.55,28.24,68.24,3.65
125,24.46,56.63,27.55,30.24,70.24,3.02
127,24.46,56.63,29.55,32.24,72.24,4.52
129,24.27,58.09,31.55,15.99,54.16,8.48
131,2.31,63.36,14.66,17.99,47.91,12.95
133,0.00,63.25,16.66,0.00,32.36,21.54
135,0.00,63.22,0.00,0.00,29.64,22.92
137,0.00,61.28,0.00,0.00,29.13,23.11
139,0.00,41.97,0.00,0.00,31.13,21.57
141,0.00,17.36,0.00,0.00,33.13,19.77
143,0.00,23.18,0.00,0.00,35.13,19.98
145,0.00,28.81,0.00,0.41,37.13,17.74
147,0.00,31.24,0.00,2.41,39.13,13.83
149,5.26,31.23,0.00,4.41,41.13,8.85
151,5.25,31.23,0.00,6.41,43.13,4.20
153,8.91,31.23,0.00,8.41,45.13,5.74
155,11.45,31.98,0.00,10.41,47.13,5.73
157,11.43,38.14,0.00,12.41,49.13,6.57
159,11.43,37.97,0.00,14.41,51.13,6.98
161,11.43,37.97,0.00,16.41,53.13,12.34
163,11.43,37.97,0.00,18.41,55.13,11.01
165,11.43,37.97,0.00,20.41,57.13,8.80
167,11.43,37.97,0.00,22.41,59.13,5.47
169,14.76,37.97,0.00,24.41,61.13,2.86
171,17.68,37.97,0.00,26.41,63.13,1.04
173,17.66,38.64,0.00,28.41,65.13,4.16
175,17.66,44.04,0.00,30.41,67.13,8.88
177,17.66,43.87,0.00,32.41,69.13,16.17
179,17.66,43.87,0.00,34.41,71.13,16.51
181,17.66,43.87,0.00,36.41,73.13,13.66
183,17.66,43.87,0.00,38.41,75.13,9.33
185,17.66,43.87,0.00,40.41,77.13,4.61
187,17.66,52.38,0.00,42.41,79.13,3.99
189,17.66,62.39,0.00,44.41,81.13,4.75
191,17.63,69.61,0.52,46.41,83.13,6.94
193,6.71,70.66,2.52,42.20,76.09,10.27
195,0.00,70.66,4.52,29.00,75.15,9.38
197,0.00,70.66,6.52,5.63,75.01,10.30
199,0.00,70.66,8.52,7.63,69.17,10.87
201,0.00,77.64,10.52,9.63,45.91,9.23
203,0.00,77.32,12.52,11.63,47.91,12.81
205,0.00,36.98,14.52,13.63,49.91,14.39
207,0.00,20.70,16.52,15.63,51.91,16.11
209,0.00,24.85,18.52,17.63,53.91,11.61
211,2.56,24.80,20.52,19.63,55.91,7.93
213,14.38,24.80,22.52,21.63,57.91,13.38
215,17.78,24.80,0.00,23.63,59.91,20.42
217,7.68,24.80,0.00,25.63,61.91,22.86
219,0.00,24.80,0.00,18.85,63.91,22.14
221,0.00,24.80,0.00,0.54,65.91,24.09
223,0.00,24.80,0.00,2.54,67.91,18.28
