time,calc_time
1.00,0.22
9.00,0.09
19.00,0.09
29.00,0.11
39.00,0.10
49.00,0.11
59.00,0.16
69.00,0.11
79.00,0.10
89.00,0.10
99.00,0.08
109.00,0.10
119.00,0.12
129.00,0.09
139.00,0.11
149.00,0.13
159.00,0.13
169.00,0.12
179.00,0.10
189.00,0.24
199.00,0.09
209.00,0.10
219.00,0.12
229.00,0.11
239.00,0.09
249.00,0.13
259.00,0.12
269.00,0.09
279.00,0.08
289.00,0.09
299.00,0.12
309.00,0.10
319.00,0.09
329.00,0.08
339.00,0.08
349.00,0.11
359.00,0.09
369.00,0.10
379.00,0.10
389.00,0.09
399.00,0.09
409.00,0.10
419.00,0.08
429.00,0.10
439.00,0.09
449.00,0.09
459.00,0.10
469.00,0.11
479.00,0.08
489.00,0.08
499.00,0.08
509.00,0.10
519.00,0.09
529.00,0.09
539.00,0.08
549.00,0.10
559.00,0.09
569.00,0.10
579.00,0.11
589.00,0.11
599.00,0.09
609.00,0.10
619.00,0.10
629.00,0.08
639.00,0.14
649.00,0.12
659.00,0.09
669.00,0.08
679.00,0.08
689.00,0.10
699.00,0.09
709.00,0.10
719.00,0.09
729.00,0.08
739.00,0.10
749.00,0.09
759.00,0.12
769.00,0.11
779.00,0.09
789.00,0.11
799.00,0.08
809.00,0.09
819.00,0.08
829.00,0.09
839.00,0.09
849.00,0.17
859.00,0.10
869.00,0.10
879.00,0.09
889.00,0.08
899.00,0.09
909.00,0.10
919.00,0.11
929.00,0.09
939.00,0.08
949.00,0.11
959.00,0.09
969.00,0.12
979.00,0.09
989.00,0.09
999.00,0.11
